"id_10593",0,0,347448.5064,0,0,0,0,0,653330.9901,1762299.973,0,0,0,0,0,452437.9141,0,630128.2272,0,0,0,1506892.613,0,0,423473.0173,0,0,0,1280780.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883611.1415,0,0,0,0,0,0,544039.6156,0,4026014.754,0,0,422531.5426,375829.8876,964022.7116,279471.9528,1546158.714,0,328667.4897,0,728631.9605,0,0,771048.212,638355.0686,0,0,0,0,531406.9825,0,0,0,0,0,0,0,0,0,0,0,287361.2544,0,0,1778490.71,1685317.867,0,421102.5583,0,0,0,0,0,0,0,0,0,2696858.15,0
"id_10594",0,0,423178.7401,0,2154355.442,3565222.522,1921949.161,0,2492743.825,3249149.513,541720.0542,1334324.451,0,2769580.314,0,410908.4568,2971262.644,2197562.169,1479010.523,1543179.432,0,908973.8035,0,807294.4565,2125114.487,2836461.897,374519.9326,0,448825.8163,0,336798.2647,1048584.65,1490451.528,714576.3799,1143741.367,0,1661092.906,0,0,956295.7779,4455655.081,0,0,0,3664796.083,0,624767.2977,643663.2453,541334.8053,767452.9843,586691.4232,547944.0666,479284.3322,4314506.374,607299.7435,1234790.613,0,0,0,1038757.578,0,0,0,0,0,0,0,1083220.678,1662607.38,0,0,0,0,1316206.837,0,0,0,0,0,446023.0346,0,0,0,1661700.415,455427.0985,0,0,472134.563,0,0,0,750681.2765,0,0,1849734.604,0,0,944337.4346,673190.0954,2005430.809,1599334.531,931267.6677,0
"id_10598",0,0,198466.6264,0,0,0,0,0,179077.9614,117223.8149,0,763942.0896,0,769971.4846,0,0,446850.173,320383.0476,0,0,0,974816.3927,0,0,196674.635,1482430.131,0,0,0,0,0,0,810585.9172,0,0,0,0,0,0,0,0,712832.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003098.802,84397.08978,0,0,0,0,0,754255.0319,0,0,0,0,69115.09807,0,1154911.494,0,0,0,0,0,0,1005790.928,0,0,0,0,0,0,0,1165523.863,0,0,0,1259761.852,1695347.032,0,0,103533.845,661838.5099,203730.7412,354355.7969,462728.5312,336842.1536,0
"id_10601",0,0,950486.5214,1055869.395,0,0,0,861583.4804,0,2440207.947,0,0,0,0,1200557.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4569908.858,0,0,0,1.1e+07,0,0,0,0,14900000,0,0,5628464.79,0,27300000,41700000,37400000
"id_10609",0,0,712024.6579,0,0,0,0,719081.9442,661842.1904,0,0,0,0,0,0,374132.0465,0,0,500084.4457,431039.1442,0,696573.2438,0,0,741979.0228,0,0,0,917113.7765,0,0,346849.7095,727519.266,551002.7799,0,0,810792.8817,0,0,0,0,531757.6783,0,0,0,0,432952.4893,0,0,0,0,0,0,0,999539.0433,542771.7842,1421302.771,0,1251110.716,0,3390129.861,0,0,0,882837.9805,0,0,4957447.785,2287159.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162835.082,0,0,0,0,1999144.081,1177283.956,0,0,0,0,0,0,0,1243742.931,962255.0076,847232.0491,783829.2622,734828.1233,2001787.611
"id_10613",0,0,369872.6083,0,0,0,116496.6789,73473.25313,0,350425.9829,0,264432.8909,0,0,100740.4031,0,0,0,0,0,0,4378495.536,0,0,3997765.661,701052.7767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127374.7103,0,0,0,0,0,0,0,0,146798.3073,0,0,0,0,0,0,0,94832.21302,974547.0106,0,0,531962.8389,0,196636.8597,0,0,0,0,0,517162.5454,0,0,423668.379,0,0,303215.6171,0,0,0,215724.2442,0,0,591372.0861,0,283744.4584,178360.9134,202403.0466,0,0,0,1099826.697,0,1085986.505,6090362.531,2111140.417,0,11800000,19400000,1.9e+07
"id_10617",0,0,539838.9444,0,0,0,215522.8087,0,0,0,0,0,0,0,0,370305.7073,0,0,464222.3027,440371.4744,0,595503.4109,0,0,540959.2058,0,0,0,767766.0284,0,0,393384.4983,707912.6027,538121.5824,0,0,774417.2078,0,0,0,0,0,0,0,0,0,428720.6279,0,0,0,0,0,0,0,844902.9303,514274.0135,1044443.498,0,1036211.575,0,1377039.73,0,0,0,788730.9721,0,0,1978186.237,1375338.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846405.7682,0,0,0,0,1121996.67,943956.5305,0,130886.7608,0,0,0,184126.2193,0,876339.5626,699183.3736,0,567910.0481,382601.9782,742746.8418
"id_10618",0,0,1961624.975,558545.8435,0,0,0,2108021.615,0,3791851.443,0,820540.5363,0,0,6212283.001,0,235726.3691,0,0,0,0,878936.2424,0,0,1527629.75,0,85578.94732,0,496003.4527,0,0,0,96396.6433,0,0,0,0,0,0,0,0,0,0,0,2338587.666,0,0,0,0,0,0,0,0,2379722.344,0,0,0,0,199433.3574,0,1109577.156,245691.7496,171861.2359,0,145642.2274,0,0,96252.68311,0,0,0,0,0,0,0,0,414937.9826,0,0,0,0,0,0,213835.2292,0,0,0,314048.0916,0,0,0,0,0,0,227576.6827,0,0,0,0,0,0,0,0
"id_10626",0,0,4525413.854,2432046.131,0,0,0,0,110400.6148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494926.859,2949140.511,0,0,2963462.15,0,0,0,0,0,0,0,0,11400000,0,0,0,1118799.331,0,0,74349.36607,0,0,0,0,120868.0596,0,4088610.984,0,0,521777.3315,0,0,0,2075749.133,0,12900000,171613.6317,0,0,357009.3335,0,0,104316.6581,0,0,0,0,0,0,7434284.155,4380171.656,0,0,0,0,0,0,0,0,0,0,0
"id_10627",0,0,394490.095,0,0,0,0,293185.6855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445507.846,0,402988.2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457753.9598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592236.817,0,0,0,0,0,0,0,0,629547.672,0,0,0,0,0
"id_10630",0,0,472756.81,920750.3198,0,0,0,1008959.463,1771149.092,0,0,0,0,0,2047112.331,0,0,521999.6619,0,0,0,0,0,0,1648297.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932035.925,0,0,0,387654.8568,0,5367437.449,0,0,0,0,0,0,0,0
"id_10643",0,0,379174.3568,0,0,0,0,0,566903.5314,0,0,0,0,0,0,0,0,0,0,0,2103792.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152714.418,0,0,0,0,694773.7483,0,0,0,487019.094,0,0,0,1047347.581,514139.0396,0,914256.0587,0,0,0
"id_10648",0,0,398125.0118,476066.3282,0,0,854768.7688,583893.6385,0,0,0,1631511.897,0,0,343792.2499,0,1835593.989,0,400033.1222,0,0,0,0,0,347578.5939,2455392.144,0,0,0,0,0,0,623171.266,281484.1566,0,0,383306.8912,0,0,0,0,0,493672.3607,0,0,0,383904.5801,404791.7105,0,380286.0565,0,0,575702.7494,0,447210.2556,0,0,350292.572,0,906882.502,0,0,0,0,0,0,0,0,124128.9187,641843.3012,0,0,0,0,0,460847.8556,0,0,0,0,0,330305.7449,0,0,0,339601.7303,0,0,0,1782597.284,0,318978.2714,0,0,0,654765.0321,2581957.535,0,0,0,0,0,0
"id_10651",0,0,419443.5519,0,0,521234.2362,761878.4242,941787.4556,1187086.62,3291985.694,0,13900000,0,3871352.969,0,0,1187283.588,3833878.482,0,0,0,0,0,0,0,83700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80492.13023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383331.6785,0,0,0
"id_10661",0,0,329036.5381,0,0,0,0,0,183516.1818,0,0,0,0,0,0,0,0,0,0,0,0,948319.4795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175195.4678,0,0,0,0,516710.0443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77989.1948,0,0,0,0,298994.6493,332538.5604,67226.10584,0,0,106274.8994,0,645051.156,0,72613.11815,428310.4896,0,0,0,0
"id_10665",0,0,268635.8205,0,0,0,0,314163.4241,738183.4722,2443907.421,0,298765.8007,0,0,953675.1861,0,147303.842,692691.966,0,0,0,434544.2005,0,0,277204.775,595987.4599,0,0,160629.5595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85174.8936,0,0,0,0,187213.6802,0,288864.4601,0,0,0,0,0,0,151541.9858,123243.6224,0,0,0,0,151891.6195,0,0,0,0,0,0,0,0,0,104383.0862,0,0,303583.497,0,830253.7547,397730.5114,373756.8979,394673.6979,0,0,0,350398.7934,0,414384.2161,749191.8615,175512.9457,3335294.325,3075735.901,2566906.682
"id_10669",0,0,596964.0779,0,0,0,112217.6099,729394.2464,928891.897,1085092.673,0,1473779.496,0,0,1120576.262,0,1195813.064,0,0,0,0,837642.0704,0,0,846528.0414,2134821.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900169.6715,0,0,0,0,0,0,0,0,2059675.396,0,0,558246.2609,858567.3569,0,0,0,0,472281.6573,916216.5136,0,1090974.577,384220.5651,0,610651.7655,0,1330914.367,0,0,0,1201637.819,0,0,0,0,0,0,0,0,0,0,0,805663.6136,783338.5902,0,1385811.782,438183.1253,1456941.522,1043869.77,1108054.69,1638099.322,1642771.172,1751846.231,0,403879.5944,2048450.665,4420467.476,3615793.224,8469489.228,0,0,0
"id_10671",0,0,787520.503,0,0,0,0,578395.5714,0,0,0,0,0,0,0,0,0,83852.8743,0,0,0,209021.5371,0,0,109058.4065,0,0,0,0,0,0,0,0,0,0,0,187473.5298,0,0,0,2204388.15,409705.1654,0,0,3422145.133,0,0,0,0,0,0,0,0,208893.0349,0,0,0,0,0,0,0,0,162708.6965,0,0,0,0,0,154497.7072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426050.2942,0,0,0,0,455032.4542,315531.2044,0,0,213978.1752,90600.3694,97525.71167,0,617560.2475,272331.978,0,0,0,0,0
"id_10672",0,0,647433.4526,0,0,0,0,0,0,1098349.45,0,253901.371,0,91124.22938,2485465.471,0,1409714.46,0,0,0,0,2972930.533,0,0,0,321136.8826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111600.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83805.36856,0,0,0,0,83905.40622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233844.8822,150446.8225,0,0,0,0,184976.0594,0,0,0,0,0,2498621.295,1770802.114
"id_10677",0,0,307764.1582,0,0,0,166212.8216,0,0,263996.7363,0,2483244.742,0,0,376186.3074,0,2960727.815,0,0,0,10200000,0,0,118563.6558,800502.663,9086762.031,0,0,0,0,0,0,0,0,0,0,175761.088,0,98376.57156,0,0,0,0,0,0,0,0,0,261000.0058,447716.4349,0,0,0,0,0,0,0,0,0,104563.4202,0,0,0,0,0,0,0,0,0,0,0,0,0,413552.3264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92461.41262,0,0,0,0,0,0,0,466756.4826,0,0,0,0,0,0
"id_10678",0,0,207019.8794,78178.82918,0,490966.7414,108960.045,154973.5211,85267.60078,0,0,349281.1637,0,0,0,0,0,129764.0346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119286.9643,0,0,0,82722.77884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220425.8617,0,111047.1059,0,0,0,0,0,535959.3229,0,203351.8225,0,0,134991.0643,0,0,0,0,0,145097.3249,0,538467.1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208060.7972,0,0,0,123262.8456,552476.4148,447158.2614,3476214.623,0,0,0
"id_10679",0,0,470913.7116,0,0,0,0,1561151.077,121121.0304,4224123.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115112.6594,0,0,0,0,0,0,0,0,0,0,0,1075801.219,471207.5998,0,0,0,0,0,0,0,0,645507.8881,0,0,272248.1886,0,0,0,0,0,0,0,0,0,0,1106011.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158359.6762,0,0,0,0,0,0,0,992329.7168,846801.6084,237672.5957,0,0,0,0,0,0
"id_10682",0,0,590972.6335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185488.2892,0,0,0,0,0,0,0,0,0,0,198009.0814,316896.7306,0,0,0,3.3e+07
"id_10685",0,0,357981.6183,216484.3566,0,0,0,409266.3488,293391.4987,665382.0579,0,0,0,0,363057.3729,0,0,0,164463.2519,0,143214.4296,540948.5449,0,0,420114.1435,85668.03937,0,0,215959.5581,0,0,0,418070.0497,66506.83741,0,0,0,168022.375,0,0,0,685145.6396,334293.7742,0,0,175024.8394,0,0,0,0,413776.3786,0,0,0,1068305.214,0,0,0,75325.74237,372809.5715,0,0,782407.1798,287145.701,488269.0032,646655.9397,164946.1509,0,140447.0655,0,309971.6798,342540.8885,0,0,104412.4086,0,193092.6072,0,0,0,0,300242.0103,0,0,399845.5814,102913.81,440347.493,131383.9908,0,0,344158.8297,573471.0716,0,0,0,1039669.509,0,0,0,0,0,0,0
"id_10690",0,0,695418.4983,0,0,0,0,0,610443.8603,650268.2734,0,235716.1974,0,0,1134204.516,0,332637.5031,0,0,0,0,1803337.024,0,0,0,695143.5776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358787.8878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1720343.508,2224880.81,0,0,0,0,0,0,0,0,0,397078.6423,0,0,0
"id_10694",0,0,493545.3802,0,0,0,0,1808358.676,0,0,0,1520535.846,0,0,0,0,0,0,0,0,0,0,0,0,0,279795.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_10697",0,0,1299272.281,1116704.725,0,0,0,1070710.017,0,434423.3952,0,0,0,0,723756.2945,0,0,0,0,0,0,6711025.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93429.4745,367920.2736,0,0,513068.4537,0,0,0,0,0,0,0,0,92870.78958,0,0,0,0,0,0,0,0,164201.0799,0,0,0,0,5723067.931,0,0,0,0,0,272308.1921,0,0,0,0,0,0,0,0,0,1002419.854,0,0,1357855.313,0,0,220356.5122,88762.43131,2102984.167,0,0,0,0,0,0,0,279984.2388,3402666.029,2029456.721,3436126.648
"id_10707",0,0,417887.9341,0,485065.7314,1455145.713,0,0,147347.5535,194800.9812,0,146661.1603,0,207824.5794,131944.6327,0,171480.9956,143168.5717,0,0,0,265622.1881,319727.6689,0,0,88335.22429,0,0,0,201636.6285,0,167899.0813,0,0,0,0,0,0,0,650481.3434,430344.8276,205489.773,0,441838.3849,299389.3978,408801.0846,0,0,379416.8819,311492.5865,0,0,416234.2453,218695.039,0,0,0,0,281493.8296,409734.7005,297914.9169,0,331325.3515,0,413692.986,0,0,247558.6443,423109.3544,0,0,0,0,405135.5432,0,0,0,0,446171.5364,0,457487.1192,0,0,273507.0988,460162.0745,0,0,411614.8674,471597.066,213239.561,522461.0447,253100.2503,580994.2804,624786.0483,332615.8283,377946.2067,330237.6442,231443.0609,582496.552,314546.3399,316742.1059,304152.0839,178022.1766
"id_10712",0,0,489676.2816,0,0,0,0,421536.2981,688279.9904,2971210.29,0,0,0,0,881399.0512,0,0,886132.9989,0,0,0,1925609.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507419.1758,0,614402.1099,0,0,0,572325.5387,0,0,800168.8991,1946442.112,0,0,0,0,1208706.161,0,0,465569.1631,0,0,0,0,0,0,253265.9651,0,0,641652.26,0,3933433.532,2636387.29,0,0,0,0,0,289699.8188,0,891632.08,2485302.684,205623.8305,662566.8062,231194.6468,146309.2256
"id_10714",0,0,1879592.951,564210.9681,0,0,0,968796.8436,0,154902.9395,0,0,0,0,0,0,0,0,0,0,0,80125.27744,0,0,115871.4039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487202.226,0,0,0,0,0,0,0,0,0,0,0,204451.4398,0,0,0,0,0,0,0,0,636463.0131,0,0,0,0,0,0,0,0,0,0,226873.8177,0,0,0,0,0,0,0,0,0,513434.951,0,0,0,0,7666714.388,499540.8736,200335.4501,660163.3861,525090.7463,237403.8042,1181304.04,0,0,0,8633303.823,0,0,0,0
"id_10718",0,0,360619.4599,3367278.138,0,0,0,5366987.511,9604816.498,12100000,0,0,0,0,15300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594807.5381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_10723",0,0,363020.0178,129052.9203,0,0,0,183453.7704,161744.1645,0,0,0,0,0,156364.5144,0,0,0,0,0,0,260722.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404982.7384,0,0,0,152281.6123,0,0,495738.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180280.246,0,1047971.414,0,244383.9254,0,1007696.087,648830.6362,0,430975.0953,149317.8462,2729120.162,115243.8696,0,4984188.968,903353.6903,23800000,0,27800000
"id_10735",0,0,454919.535,0,151503.1702,0,0,0,242626.3168,720269.4226,0,0,0,186067.7383,128585.7901,0,264243.7134,586692.3158,0,0,0,196206.6123,0,0,228798.2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91581.13506,0,0,0,0,0,0,0,0,0,0,0,161979.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95441.45994,0,0,221798.7828,307271.9648,0,0,91127.68227,0,117479.8782,0,0,0,78723.48422,330557.5423,0,0
"id_10737",0,0,353992.4706,326628.6861,0,0,0,424099.1234,363701.3781,1020751.636,0,0,0,0,767127.831,0,0,0,0,0,0,665512.4051,0,0,0,0,0,0,0,0,0,0,245231.7768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130701.4004,0,0,0,0,0,0,356332.5753,0,1168452.725,0,0,0,1391678.669,0,0,0,0,0,0,0,0,0,0,0,0,0,115763.7467,0,0,0,0,0,763982.5913,0,717322.6836,0,0,0,932665.4044,292317.7745,0,0,0,1352649.648,0,575968.2117,351207.5167,909835.6066,7381710.129,4090809.994,1.3e+07
"id_10739",0,0,299067.0713,0,0,0,0,0,0,0,0,248716.9695,0,0,0,0,221098.6791,0,0,0,0,145005.5567,0,0,0,658983.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103887.6581,0,0,0,0,0,0,0,326553.1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283031.291,0,0,0,0,203449.8075,218507.9889,0,0,0,0,0,0,0,0,367385.446,200680.0647,754546.9833,0,0
"id_10746",0,0,938289.6661,0,0,0,542077.4072,405125.4812,97574.22793,216503.1404,0,512322.1565,0,1559563.203,0,184948.9526,1418184.118,1922055.581,0,0,0,155345.0967,0,0,1901636.133,114109.641,0,0,439356.4395,0,0,0,0,0,143158.1864,0,0,80266.64572,0,0,0,1049699.548,169130.0559,0,0,0,0,0,0,0,0,118062.5034,0,0,0,0,0,0,131229.5177,0,431665.2715,0,110435.13,0,0,0,0,0,0,0,0,0,0,242353.3289,0,0,0,0,0,0,0,0,0,78223.7341,0,0,0,0,0,0,0,1956216.576,0,82452.63054,0,631510.0589,0,723899.1919,0,0,0,0,0
"id_10751",0,0,787652.3244,517590.4918,0,0,0,799455.4665,0,0,0,12100000,0,0,0,0,13900000,0,95486.07262,0,0,1548095.147,0,0,498639.0526,13200000,0,0,0,0,0,0,0,0,0,0,201306.9261,0,0,0,1355959.275,13600000,0,0,3427203.861,0,0,0,0,0,0,0,0,185769.8954,0,0,374995.0449,0,0,0,0,0,0,0,839319.0624,0,0,437520.8817,832738.1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704639.6932,0,0,1474988.062,0,0,0,309015.8852,123402.5129,0,0,450240.6161,497795.4352,654075.7475,0,0,0,0,0,0
"id_10772",0,0,3442733.722,158346.9291,0,0,0,926070.8099,0,346981.6662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88610.15135,62232.7037,166873.5529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73391.94435,0,0,0,0,0,0,0,0,108298.2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146749.3301,0,0,0,0,0,0,12500000
"id_10773",0,0,708991.1823,0,0,0,0,0,635811.2657,749510.5728,0,0,0,0,0,0,0,0,0,0,0,205286.1354,0,0,93240.84766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228696.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156235.1031,0,0,321561.3594,0,433014.7365,0,0,570854.0469,0,20500000,1.8e+07,0
"id_10778",0,0,324005.4546,273263.9955,0,0,0,323691.1297,243212.7161,0,0,0,0,0,541002.5427,0,0,0,0,0,0,897757.7544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247583.7201,0,0,0,0,0,0,0,0,0,0,1514732.443,0,0,0,0,0,373713.6497,0,126358.8311,0,79184.30106,0,137401.2104,0,0,220176.6021,266290.2085,261050.7908,0,0,452694.0999,0,1033204.634,2332709.716,5479916.885
"id_10779",0,0,446915.8464,340567.1998,0,0,0,595640.3393,449590.0026,792448.3719,0,347224.0002,0,0,609644.6598,0,0,0,0,0,0,0,0,0,0,170768.7286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499393.1784,0,0,0,0,76309.9545,0,0,0,0,0,0,517224.7358,0,0,102909.1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367407.1746,0,0,0,0,5373012.163,7317415.782,0
"id_10782",0,0,600274.879,0,0,0,0,453527.3491,3499699.196,1793299.076,0,0,0,0,0,352908.8635,0,0,1136037.621,0,0,734093.0775,625088.6753,0,0,0,0,0,2112187.494,0,0,203484.5407,3690320.572,0,205842.5811,0,0,0,0,1501508.627,3940391.548,0,0,339657.9762,4093613.355,0,0,0,0,0,0,0,0,0,0,0,0,208400.6424,0,0,0,0,0,154382.3187,0,1162772.814,0,0,0,94142.57327,1768100.228,1564096.288,0,0,1687508.155,0,5076958.454,1156781.996,0,664492.3415,0,0,0,0,0,284282.7431,0,1262167.644,0,259556.4106,0,5042081.909,0,0,6324375.524,0,0,0,0,0,0,0,0
"id_10784",0,0,435746.8923,195289.9203,0,0,0,371117.3754,1392374.725,1567824.408,0,0,0,0,579532.9339,0,0,617328.3449,0,0,0,0,0,0,0,0,0,0,306887.8213,0,0,0,0,0,0,0,207657.3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357736.2346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143718.6356,0,0,0,0,0,0,0,0,0,0,3617356.791,176741.6421,0,188047.5864
"id_10790",0,0,2604808.707,0,0,0,0,3146955.367,0,0,4347012.533,0,5749519.168,7587944.004,0,0,0,0,7828132.784,0,0,0,14600000,0,0,0,0,0,1.3e+07,16500000,16300000,6471316.295,0,17700000,2937052.425,0,8057928.052,0,1.4e+07,3975112.179,0,0,0,0,3222047.907,0,12900000,14600000,16700000,0,0,14700000,12100000,3760200.662,9435516.317,8912953.593,0,3578345.039,0,0,0,0,0,0,0,5422490.068,0,0,6606437.862,0,0,0,0,24700000,0,0,0,10600000,4469727.768,0,0,0,4393320.593,5427490.367,5200202.182,0,0,0,6894829.629,6769825.437,0,0,0,0,0,3346953.34,0,5799767.233,1509983.994,0,5672614.365,0,0
"id_10791",0,0,338111.6252,0,0,0,0,0,8449414.484,2507598.681,0,0,0,0,6831652.963,0,0,514082.3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474503.973,0,0,0,1502979.469,952658.0199,0,0,0,0,0,0,389198.7102,0,4075796.073,8896696.69,5864682.873
"id_10804",0,0,302462.3228,0,389871.456,1357669.141,0,0,419499.2708,447753.867,0,270500.5284,0,2104478.779,3778813.908,0,1068767.357,497928.0068,0,0,0,1225179.014,319287.5154,0,0,0,0,0,0,211591.6367,0,293514.645,0,0,0,0,0,0,0,292225.3703,390888.7701,0,0,313310.886,0,284574.8372,0,0,254078.7283,309100.0911,0,0,303661.3782,0,0,0,0,0,1296244.055,1419650.855,1385031.824,0,1462662.2,0,1337373.747,0,0,1333696.84,1277430.599,0,0,0,0,1421981.689,0,0,0,0,289200.6449,0,417781.2435,0,0,281082.8932,287711.0987,0,0,354374.238,1398637.809,1337166.934,370345.3119,333822.9882,0,1416178.807,1593265.747,322974.8071,1408912.658,0,1417082.748,1359387.723,0,2880898.72,223074.2739
"id_10805",0,0,172458.0977,116182.35,0,0,0,1167140.106,0,1621291.59,0,0,0,1344747.52,0,0,0,0,0,0,0,154608.0647,0,0,149278.9303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104000.5077,0,0,0,162304.2547,0,119175.9251,0,0,125529.7463,0,0,0,0,0,0,437382.6893,0,0,0,0,1661194.202,0,0,0,0,999290.5081,180154.9292,0,0,178624.0419,0,512900.577,0,0,0
