featureID	X	Y	Z
metabolite40985	-0.02010925384699648	0.015767076702597773	0.004718394274516272
metabolite41065	-0.006824371903306345	0.007784114416772472	0.008134513883283229
metabolite51201	-0.004039762518741552	-0.011910595781050408	0.02981767486230291
metabolite22608	-0.021545120845293766	-0.0023147699209065094	-0.005930397208761542
metabolite45715	0.019030102369974305	0.010623194422231787	0.011233641842308134
metabolite55624	0.018014973518829212	0.008153391396137917	0.008219238023881992
metabolite27330	-0.010190242665591463	0.0028177993286410932	-0.0041554141717899794
metabolite40429	-0.01705232419227874	0.00619788442888785	0.005553057364184649
metabolite22620	-0.016572423475310096	-0.0037519942100946056	-0.0012532395462217921
metabolite45501	0.03410650070163929	-0.012045837593999699	-0.0061634465453809404
metabolite63666	0.00986350565845993	0.00384645506546162	-0.008199083775469232
metabolite50563	0.01408444841039274	0.010299832951203004	0.006125042703361085
metabolite49968	0.013151606297238449	0.010112401779546233	0.0017724344877702949
metabolite40099	-0.012712377581329039	-0.0017154578655166324	0.005821690837735493
metabolite34819	0.0036745654486063702	-0.03559953589836256	-0.043033270179245894
metabolite26992	-0.020107861834828662	0.015768831754150035	0.00471670489228559
metabolite16076	-0.017705234180447536	-0.002563677164476972	-0.013110072096292674
metabolite25088	-0.005597502582575908	-0.012984217326340806	0.002616379592147148
metabolite49694	0.015232465142998565	-0.008939219605897504	-0.002020677895081364
metabolite56490	0.008539196841651006	-0.0093855093477093	0.012560365275428718
metabolite42303	0.004551248291383842	-0.037060764698004886	-0.04139064415136829
metabolite38762	-0.008038012996395128	0.007624553989600302	-0.0012793476188606855
metabolite34328	-0.010207354287432266	-0.003646921701817484	0.0004806074629049371
metabolite68921	0.013079737587812824	0.009931978292171425	0.010002228609127455
metabolite34211	-0.002379287353248418	-0.001981659958044384	-0.016080466414524982
metabolite55976	0.005438112410726786	0.012731672900504023	0.02274828599666493
metabolite42635	0.0049600665542053465	-0.02823865067184921	-0.028585291215814306
metabolite25072	-0.01231271463068803	0.0011840757956309983	0.0022480788150802743
metabolite14333	-0.009799349558673568	-0.002027320098263621	0.0029117718806160584
metabolite24949	-0.02022980985350301	-0.00012402195610132204	-0.0024525552084676736
metabolite46571	0.0035501764583221163	0.009901875861972614	-0.013659535425157064
metabolite42649	0.004974471150086361	-0.02825858401128411	-0.028593615781341616
metabolite46680	0.01829428155928238	0.008946800598362888	0.009231492969882515
metabolite67291	0.016026727378981562	0.008008849677475366	0.002553370373610447
metabolite37598	0.017199207563962156	-0.010187224384297446	-0.004796911469379879
metabolite35907	0.0028784698358613396	0.0006514486414808863	-0.013123447815596444
metabolite41691	0.003681476563283764	-0.0012973359251050283	0.012601045848932324
metabolite22662	-0.021545247783810426	-0.0023148918876282664	-0.005930297925890233
metabolite40138	-0.01752690430110639	0.008196414551611853	0.018057040228836037
metabolite46211	0.019030239245363522	0.010622946558746963	0.011233478813958258
metabolite67185	0.009168362649336629	0.09597220811978371	-0.007887230292867793
metabolite46552	-0.016678426453520606	0.022343449184212074	0.02382233373499185
metabolite42634	0.004977404159398464	-0.02825395431854087	-0.02858637585028871
metabolite45609	0.006938718135664605	-0.015378305932939705	0.0031321690089827197
metabolite25043	-0.006912435753545316	0.0009891323878819826	-0.0039736135033771325
metabolite50481	0.0036033301458177312	0.0028548190473176084	-0.021919396257887774
metabolite68916	0.017973892133348605	0.00807076209332814	0.008055315758963429
metabolite63053	0.006238731680055904	-0.0006513501972210071	-0.0036293300452181765
metabolite33112	-0.02474810787443579	-0.003043046520454193	-0.014339799991552826
metabolite39437	0.004966920988167111	-0.028232665962325702	-0.02857356579195402
metabolite42737	0.008865488674851783	-0.01467830200349663	0.008183146743968436
metabolite45665	0.003603327373991228	0.0028547966952092796	-0.021919411696543642
metabolite56045	0.005438535810564942	0.012732696642313092	0.022748019969694253
metabolite26977	-0.007968821827164727	0.01361566177822089	-0.002879817247868959
metabolite62868	0.009748304432850519	-0.0029870157879744105	-0.015913365306480947
metabolite25875	-0.0245545184306085	-0.03125881996193876	0.029905179100547588
metabolite34772	0.00471677253056676	-0.03728474118880681	-0.040938513005968034
metabolite19527	-0.007558673590153941	0.0036345425623470974	0.016164443247456688
metabolite19730	-0.0075573135652213345	0.003637635762388412	0.016163453447264817
metabolite27487	-0.020106664353887246	0.015770438614508272	0.004715245984553743
metabolite76986	0.013308393453600117	0.006994472646811256	-0.0027235379580860227
metabolite44608	0.0023837392090329127	-0.006497226209079628	0.006967333448237412
metabolite73888	0.011016731576317204	0.010357742298884988	0.006374661392254088
metabolite53654	0.004777806070542572	0.007723930439161452	0.02065409574970572
metabolite25161	-0.007300223487655585	-0.004848037359358189	0.009138565491497167
metabolite39975	-0.016453823381966177	0.0011212303608508346	0.00418280075988206
metabolite37219	0.004199957689035156	-0.01696350687468102	-0.011020524726790718
metabolite27315	0.0017802967114856048	-0.02466706905165166	-0.0034051756245466647
metabolite17801	0.0002447743612151104	-0.006893548612922825	0.005538737030824298
metabolite54131	0.007811387069787897	0.00320595704176126	-0.017357215865935548
metabolite42654	0.015503134577056148	-0.014048498588722832	0.0012828427949462247
metabolite36617	0.00558900098496241	0.002887281328668285	-0.0052865028964863905
metabolite65409	0.009810132287823023	0.004344560727874325	0.006463621023556341
metabolite40694	-0.020109403714073864	0.0157668455207697	0.004718699729620443
metabolite15460	0.006228435336158922	0.0036374551113202316	-0.016335973233625012
metabolite42281	0.003560934782623815	-0.034840912854389366	-0.04239945714481536
metabolite69999	0.005358083722557455	0.01129541177874559	0.001992098115412049
metabolite18993	-0.003627116669244378	-0.008047430306180176	0.029813359468020408
metabolite42733	0.003929412236245452	-0.012315239143239119	0.008603302120646526
metabolite34142	-0.015199103536999766	-0.0017809854398017095	-0.011620028357943405
metabolite19831	-0.000643263740091649	0.0009158871348839967	0.02641545671829151
metabolite56483	0.003603326773207555	0.002854746355999209	-0.021919485590255656
metabolite56599	0.01902904030464707	0.01062508477903984	0.011234659858126547
metabolite35745	-0.015210426498419145	-0.005186907647302496	0.010439218927116703
metabolite42223	0.004487616558930059	-0.03699927420962854	-0.04158354403794378
metabolite35786	0.008693424516270327	0.015303930609485811	0.0012550644362223646
metabolite47196	0.010334787778435281	0.015431891230882032	0.0009694897145588654
metabolite66805	0.009220603839324857	-0.003966602944174565	-0.009558468714876481
metabolite46428	0.009786495909917222	-0.011189568339279456	0.0043224086184791765
metabolite35150	-0.016760844000204486	0.010632141203067928	0.017492244501641496
metabolite12099	-0.005044919626170118	4.854005454165212e-05	-0.011066810181201883
metabolite31314	0.01828531666619176	0.00891900244592188	0.00920266079543984
metabolite33541	-0.010445118997205047	-0.003636647960966771	-0.003115607834794825
metabolite42604	0.004980957807095043	-0.028253229636408386	-0.02858268976100064
metabolite42795	0.007820588932484353	-0.011596460224994425	0.010982897079217058
metabolite52746	-0.0024041153087858984	-0.006353211321667352	0.016803014917016423
metabolite11548	-0.0031441992093760433	-0.0008355886839722968	0.004153131633631967
metabolite38094	-0.011098336028017897	0.003942151505955942	0.001200458865235211
metabolite29926	0.0013030509788275052	-0.00840124091528598	0.01477520587828012
metabolite69001	0.014345588224657231	0.009756250934965467	0.007684708843104584
metabolite7025	-0.016678498695659752	0.02234325676266236	0.023822426347841836
metabolite48734	-0.01667856517374218	0.022343138395499507	0.023822489500564
metabolite53765	0.002190237405204196	-0.0058287042827640445	0.010381614342506616
metabolite46496	0.012568616312012792	0.01044097017454979	0.0015651654461076886
metabolite25537	-0.01804962092514036	0.0015091223717491572	-0.006813419660836199
metabolite68568	0.0039669902740478305	0.015093664578273663	0.001955371729454242
metabolite45824	0.014068986507157086	-0.003190929844067965	-0.01565297852877802
metabolite17994	-0.013074552102104724	-0.0003511581529511526	-0.0015708749905100836
metabolite69039	0.01204731673358393	0.009868700639915394	0.0019358652593241617
metabolite16625	-0.020109275988658155	0.015766978889820624	0.004718509294845907
metabolite71935	0.01018061796670236	-0.001344886487272551	-0.01701608662155794
metabolite31899	0.002311903798257633	-0.00385360878734735	0.005227823975823862
metabolite39442	0.008640453527772011	-0.003919758024983494	-0.004488845305636514
metabolite26931	-0.012954479518150692	0.010200192875845495	0.010332825692741054
metabolite31962	-0.018187170094256164	-0.005768733942269333	-0.014377471447187621
metabolite34797	0.0039047868030728508	-0.03617362787667189	-0.042903970768165364
metabolite25628	-0.025387322642364055	0.00016460025757346046	-0.01331523317707695
metabolite47650	0.011725416398453542	0.011788746662285392	0.004325803878947775
metabolite43723	0.026884875817635007	-0.020568900415141037	-0.012679294583412153
metabolite14645	-0.02094215014399582	-0.0010873095626563567	-0.004725825506931409
metabolite42655	0.006415799122900878	-0.01433441595249924	0.008837145221198271
metabolite42274	-0.009977222433035997	-0.02472698955744423	0.009432404327304826
metabolite34715	0.003566857474139541	-0.034973245264221894	-0.042564179917709916
metabolite45796	-0.01319671779116934	0.020654235869000545	0.022810481599439377
metabolite42919	0.001818006176810422	-0.03263674207159495	-0.05260079490965635
metabolite31492	-0.020780739972620723	-0.0042105620217848415	-0.015527805961417415
metabolite17332	-0.007871025567348304	-0.005858602428490872	0.006485079345068142
metabolite32337	0.0005778575403391404	0.015768744942394188	-0.015031583005953555
metabolite26956	-0.018626042143747353	0.01475854911106584	0.004973494932569253
metabolite74678	0.011882543705717001	0.00994732329402486	0.001881995110827278
metabolite27349	-0.020109338006728098	0.015766894884603342	0.004718650272416972
metabolite37658	0.009825627504516024	-0.014866485794983066	0.0007773185368791936
metabolite22644	-0.02137311999826696	0.002827057125011026	0.01384462610288636
metabolite23398	6.393915137117365e-05	-0.007166669062297784	0.005319315169274936
metabolite49175	0.0007053860477754072	0.013862792333491034	0.009382110928229145
metabolite46326	0.01903058139189852	0.010622350696007265	0.011233114106981907
metabolite42647	0.005263697912205007	-0.01613418422504026	0.006946143041307307
metabolite27010	-0.0051747366523778055	0.008595259030220579	0.012229276347395592
metabolite35625	0.009176764990537635	0.008137099311120345	-0.004615945670764149
metabolite38934	0.00434780206356064	-0.008462717773405574	0.012576029849799743
metabolite58238	0.0014718704537001605	0.013638592726733048	-0.015284659441417225
metabolite46353	0.0036033267788575934	0.002854713429319034	-0.021919563005047677
metabolite16558	0.01470741562970465	-0.004164948133076129	-0.007443059984980062
metabolite69340	0.0052309927030650275	0.015035382785134185	-0.0008923485987953737
metabolite16059	0.009168360744672449	0.09597220722044049	-0.007887229115835998
metabolite42213	0.004093679723744145	-0.036484593046481426	-0.04255297586851634
metabolite79818	0.013706961358937942	0.009389928483345808	0.0035660798857877585
metabolite14212	-0.020909681996638965	-0.0016447321304166903	-0.0064109778635526365
metabolite25948	-0.02454935621089488	-0.031254663758742536	0.029902188012100837
metabolite41984	-0.014131812129764764	0.012497546665155354	0.0035285516785742072
metabolite32585	0.004980458567497313	-0.028257908706748918	-0.028587650883670792
metabolite60781	0.00916836314866864	0.09597220862488949	-0.007887231869328711
metabolite66315	0.007920434934403893	0.012283301933185957	-0.00013795935222310338
metabolite34489	0.0012918026204638273	-0.00998645497880786	-0.0013883113906705683
metabolite33673	-0.002402833322462409	-0.005203021505103804	0.007774216543318165
metabolite36830	0.006238947810214965	-0.013201825038027306	0.005060777819867162
metabolite74497	0.005537139181933045	0.015333870786948122	-0.0011251667053131613
metabolite4550	-0.013467817967613442	0.0019185293861823708	0.006166018896225543
metabolite42478	0.004980223093371291	-0.02826034128150916	-0.028590329300699376
metabolite36682	0.0005778494888816609	0.01576864935881236	-0.015031610818842371
metabolite32450	0.004118082494777148	0.004828076972569525	0.0045184135804007125
metabolite32994	-0.019039739857479795	-0.003934986400018436	-0.014612693570328163
metabolite33785	-0.016076775383746144	-0.003511855736593232	-0.00872653927434862
metabolite11184	-0.015009244477182637	0.0028736683098860584	0.004396662829172088
metabolite13113	-0.019419718812350825	0.0022860443996121304	-0.004866681887308633
metabolite18330	0.01779631619567172	-0.003818430557296938	0.010876464624712309
metabolite33828	-0.0020008669264640244	-0.00045929870213169254	-0.0011023209904674567
metabolite32909	-0.021373805460278863	-0.004842904436528119	-0.014520134668547315
metabolite62528	0.004220121591677875	0.003953489847329951	-0.014791049109229504
metabolite42788	0.0009994905271856456	-0.011681892919429815	-0.011201687832445859
metabolite56589	0.012847414190369996	-0.009278759386418893	0.010670561914878966
metabolite15443	-0.005356573771872	0.0008433024575077949	-0.0003118887956559649
metabolite40590	-0.020109508849496853	0.015766771321548464	0.004718725349222649
metabolite66233	0.005672950264079965	0.011982711587359413	-0.002333076466533599
metabolite33744	-0.008493875458262969	-0.002719478297460671	-4.505463973497051e-05
metabolite16818	-0.014338585119297732	0.012001634901422401	0.0073670267289434105
metabolite40673	-0.013656982083543934	0.011546999564672115	-0.0005603768710872607
metabolite68816	0.017049185384473052	0.010505771663362773	0.010829543852514072
metabolite56992	0.014217891018134208	-0.004178710988595169	-0.013656518484637824
metabolite58120	0.01605409212765802	0.008600129008332447	0.005769226418299846
metabolite26627	-0.02010936330945786	0.015766863791004265	0.00471867856430362
metabolite44209	0.011545785501497548	-0.005160849041039604	-0.0070065202395772855
metabolite10104	-0.019893458153428693	-0.00041465809480458225	-0.005585705567256835
metabolite23010	-0.009598709007534564	-0.002705353096388559	-0.002586973279541188
metabolite42244	0.0035673413011958295	-0.0349890688073219	-0.04258506102869506
metabolite31209	0.0049663765900451705	-0.028239771430822437	-0.0285811226739767
metabolite26537	0.01902917402759232	0.010624863215449464	0.0112345229145514
metabolite59185	0.010738861910564484	-0.008159372107296468	0.011542366264377378
metabolite25330	-0.015290029786170483	0.0008101468466873387	-0.008806586921563391
metabolite5851	-0.01546468251288229	0.0038567045219255513	0.005889734668386528
metabolite58094	0.015142557638650017	0.0003916731150714214	0.011418414724741222
metabolite42026	0.007201014222182638	-0.0013090165007633838	-0.0007358924814576423
metabolite40219	-0.006252371737336569	-0.0030773382551663644	-0.0012219969340746511
metabolite43611	0.005044933643081531	0.0028415001424139954	0.026462408101039347
metabolite40002	-0.005395404681212204	-0.005527712855997466	0.005000606442266117
metabolite68797	0.011249811299622124	0.013100408146196365	0.004966296663612182
metabolite25336	-0.0026579456713124085	0.00959428796323368	-0.016616949494526193
metabolite38455	-0.006070552427805982	0.005000329084990555	-0.004659358300176187
metabolite69438	0.003507713045092562	0.013174555427087264	-0.010738471517275177
metabolite75274	0.0022849963154916385	0.009080768242861402	-0.014711673879044212
metabolite73669	0.010525676899048663	0.006924126594138347	-0.00424021604736648
metabolite34509	-0.012169085447652522	0.00726064119213501	0.00790975315677992
metabolite7628	-0.023676510185714147	0.002404660583867167	0.01552570635456682
metabolite49538	0.010990833524560545	-0.01022631458022896	0.00227351862167048
metabolite24339	-0.022445278891017575	-0.000712716585230059	-0.01149709029951891
metabolite34686	0.0042311062289084244	-0.015462895116070201	-0.012019575874882546
metabolite31310	-0.02562855837506298	-0.0029226254117809885	-0.014224557606359666
metabolite30916	-0.015712273413367776	0.005282696097178504	0.005222143216269321
metabolite42108	0.007373492084244167	0.010101240199933338	0.011219192947518407
metabolite6857	-0.011381372628151441	0.009476344899287798	0.011011607245807839
metabolite24207	-0.023807719743046137	0.00047501552842563644	-0.010804900336899192
metabolite46256	0.009813917304017735	0.013356822811387002	0.003049847692914473
metabolite37795	0.008186052754257982	-0.012115848094468997	0.004200699217739499
metabolite56620	0.004255117984466367	-0.004366557784516491	-0.0021567350593049615
metabolite46440	0.0014940982859036323	-0.006926108261424439	0.012547177905257846
metabolite66100	0.005582500867510747	0.010234722716055848	0.0009006563595791575
metabolite31825	0.008640653707968666	-0.0116797296829518	-0.011363802986464739
metabolite34735	0.005885592259847725	-0.020945137223631897	-0.001955091181740515
metabolite25890	0.010377470379461039	-0.02607496092850478	-0.021442842196973896
metabolite31083	0.0021143870861842886	-0.006912516222034731	0.009379096179072453
metabolite30957	0.012730198242884481	0.01045238387545642	0.003860035407798463
metabolite23028	-0.022757216788974764	0.0004594041994893173	-0.007681030210398277
metabolite7104	0.010330449425406655	0.015443131913032036	0.000975310970791079
metabolite81760	0.015261113160093681	0.009875220601815511	0.007039595562796711
metabolite16562	-0.025429719917536182	-0.0025287575328313367	-0.008520072488555354
metabolite27745	-0.010768037104549773	0.004109488541333909	0.015401858402875402
metabolite36039	-0.011715778183130422	-0.003262949730921208	0.007862418723316415
metabolite25994	0.009168359853110144	0.09597222311765305	-0.007887227907533267
metabolite45459	0.011314678762103122	-0.007600332160889598	0.004899895079291756
metabolite39982	-0.013423294938258829	0.0012019587163047644	0.004270733653545831
metabolite34405	-0.0002447033311254449	0.00409304295218158	-0.017129228088760644
metabolite21776	-0.021622631938606317	0.0012128833021688202	-0.013682901519430649
metabolite62842	0.01165712180925411	-0.0009272598165873695	-0.020337153763558106
metabolite42197	0.004263478989599329	-0.03671352098689389	-0.04215675051239393
metabolite25368	0.002056851644007691	-0.013514516267826517	0.0010632541447662043
metabolite37061	0.02615548236299486	-0.005805617407793087	0.012209228321821522
metabolite73914	0.007647201395662374	0.010996076450903796	0.005543017043140435
metabolite58311	0.005554454815510763	0.0049977068642352695	-0.014921655866677508
metabolite12915	-0.02224700690611634	-0.0015817951838553172	-0.006250477681231184
metabolite53458	-0.002404158542429662	-0.006353286627385417	0.016803028873496967
metabolite43718	0.01907085432951546	-0.008781982004839727	0.002161126133376243
metabolite11246	-0.005082689447939972	0.008291516426202145	-0.015522509690141614
metabolite24297	-0.013452953703479468	-0.001414302739715333	-0.003128181770542503
metabolite42914	0.0018185779706086764	-0.03263585984835805	-0.0525968251280924
metabolite34731	0.0035956313486653108	-0.035243241608108086	-0.0428388418624217
metabolite58273	0.019030722270345038	0.01062221625669907	0.01123296588510593
metabolite709	-0.020184139458314973	0.0022672281960029565	-0.0022730139936579263
metabolite21420	-0.016447769658816547	0.0074096857114106214	0.012398041725883378
metabolite66343	0.006671569835332177	0.016872678206605853	-0.0020229971439197927
metabolite66138	0.011385795609489767	0.020146860003667874	-0.004777310853574076
metabolite52131	0.0043821974924046925	0.0010911404730003268	-0.018453601065748945
metabolite56986	0.022339672736857497	-0.0016831396275315848	0.0031630577227721177
metabolite22312	-0.024561140449173895	-0.000532106268545723	-0.011134652943045317
metabolite12820	-0.004887903783320617	-0.006859512498199119	0.004045585964653946
metabolite76855	0.014973247575583173	0.009991296341869448	0.006837868269769243
metabolite21726	-0.02358045948128633	0.0001912769824763543	-0.009688180478964702
metabolite70010	0.0023651527078396364	0.007462600149035372	-0.017471441673449495
metabolite76891	0.014052466572001286	0.01081083892182254	0.006509640922879848
metabolite21681	-0.005744432373371047	-0.009083329879368562	0.01332963329089696
metabolite37420	0.017404586927225716	-0.011870428925253432	-0.00476704289886428
metabolite45036	0.008697553701430815	-0.013361565090778134	0.0134260620860234
metabolite75842	0.0027413199200017743	0.004893825863229352	-0.020888267770356985
metabolite82455	0.015226315438843481	0.01027772602580119	0.007317688882780294
metabolite66877	0.014720175503209004	0.010408195176319808	0.00690833567137827
metabolite32062	0.005656064941542084	-0.01993335786379224	0.004770231594493752
metabolite23457	-0.0026065577330258495	-0.007067414396398987	-0.007087796580299768
metabolite31119	-0.025628839293700217	-0.0029228534936692626	-0.014224244632132432
metabolite25101	-0.006769652230067813	-0.006060772376513899	-0.008708316398368497
metabolite36027	-0.014987285080945345	0.004937255161100568	0.005836899332693738
metabolite16474	0.019709096523381982	-0.010761394992899229	0.017889470910057746
metabolite27415	-0.009488723168516674	0.008577632403839925	-0.0068132290950627715
metabolite27813	-0.0017213648300945699	-0.010858749919095413	0.011545363595155018
metabolite16130	0.00483954701623684	-0.011226534464811573	0.015619801126015596
metabolite69012	0.017062637232392368	0.01044018597800686	0.010498932750526479
metabolite33735	-0.0034956312167004114	0.0009320005662282611	0.001002294483162859
metabolite26433	-0.01571222600350213	0.00528282635754625	0.005222070950459527
metabolite24503	-0.02031100716420975	-0.0005434149221200046	-0.010629854099017644
metabolite26312	-0.020109107430219608	0.01576719815880263	0.004718289916278172
metabolite71893	0.004704082287783002	0.004482336618323038	-0.019056882922466316
metabolite74502	0.0105439995604417	0.01123145727159382	0.0009904628879085274
metabolite8029	-0.00915512202254414	0.007501501623942285	0.005566808409195385
metabolite42206	0.0038786505706923003	-0.036138028198543885	-0.042961416658277435
metabolite65808	0.01241375285449994	0.009619675106649015	0.004626634740586915
metabolite75496	0.0011431480188339256	0.011220859762090987	-0.01741968820497597
metabolite24242	-0.024788099997211308	0.0006529607517835269	-0.005539392335009435
metabolite5224	-0.018677927603372366	-0.0006693271954858791	0.008678471889106363
metabolite10014	-0.01812634099548152	0.002419716007976237	-0.0004621173343637738
