OTU_ID	X	Y	Z
Otu03660	54.860842016058484	30.56291925028981	-12.318792959555658
Otu03593	34.88611201417191	33.06857072913243	-23.441652139206013
Otu03744	57.05480094972061	14.537814505692781	11.656185856052423
Otu02789	49.95186492804542	25.51476749424996	-5.107112359971742
Otu01571	2.285061150399265	49.55170163550412	10.245924562972684
Otu04165	64.31016695852753	33.52636665030871	0.6336336340784493
Otu03286	-13.973915470657174	26.175852953769695	1.2802683092179319
Otu03248	-62.19842800577638	24.30013769010983	6.434312161459376
Otu00683	-29.79524489913426	22.892277969331353	-4.324532332669042
Otu02768	-23.76167850284652	16.049473033019957	-13.467505776117262
Otu02837	11.849090021342906	21.56550050761912	-11.350195078788428
Otu02905	49.8033443634592	30.820531371615637	15.616494011823015
Otu01734	37.774853787741506	16.705267752940156	7.280680509892483
Otu00565	-52.593429832943336	31.69868285043501	11.700511090066243
Otu03566	14.849329217753047	34.98124164703487	-33.97297200659249
Otu01033	-36.249292639513556	25.294530002610298	-0.41711620603056626
Otu02975	-50.36170160173602	32.93908715524628	8.118691586409643
Otu03462	43.83092179061096	33.27726450586772	7.322186820740999
Otu04122	31.644092235210397	40.96699023275894	-1.7366178320681422
Otu02959	-131.2281166284969	4.2888130050696045	16.937294102292245
Otu01902	-48.695372566685904	13.916210058374496	-13.757219497961943
Otu02202	15.142853816029291	24.583222879068693	1.1568897282180846
Otu02846	12.749626417291617	21.58698798540851	9.7733232260117
Otu02007	96.4155252395702	34.773516876411094	0.23797135231707747
Otu00397	-10.253233335780697	24.905430935052753	16.924296661838596
Otu03065	15.823809624151371	21.28187026901208	10.821964682164426
Otu03288	-62.70580273875693	20.390825740023192	-2.853014352726478
Otu02668	9.45636272961904	19.565744955379486	-10.198510537693016
Otu02403	78.67783080228212	23.28742279317388	38.15490886593684
Otu02785	-65.63177477704437	33.70771134784476	1.8871106513656366
Otu02996	62.56616912404171	29.745385397271377	-2.6248698250676235
Otu02947	-107.7753810376646	34.85324606740088	3.3634007710392124
Otu02641	-38.17565844698414	32.919707129006525	13.830072991059755
Otu02875	-20.38730266201068	23.09890671406419	-14.772372027362659
Otu02676	-70.00253408723553	14.91749923569762	-13.69300315662622
Otu03181	24.502507981383406	39.0840329948333	-10.291302520540306
Otu02625	84.64723486325433	7.9281860538530315	10.727200190516008
Otu02830	30.061514890823076	19.902768961750816	-3.114562659254763
Otu03543	23.476005456265717	48.17772729246339	3.4640807953309634
Otu02927	-41.352915768115096	15.71597981306645	-2.617289720963761
Otu02108	14.683428854653755	22.046323420311833	14.638664939281735
Otu03162	-31.670697889130015	12.785710991921475	-21.252818280067025
Otu03059	17.392807526616277	7.46217044470827	11.699808694191187
Otu02313	60.557189914227806	7.117184705092904	-0.6484043579368358
Otu03069	65.37290494006945	8.903668493157252	-16.42264408852887
Otu02352	48.548399269143154	33.0968785202313	6.047587489715061
Otu03615	70.86802522035116	19.519247856912813	2.7339617662577753
Otu04027	61.45361135902472	30.97188760425204	10.99053019230578
Otu02898	56.878983313082394	11.342605843056399	19.50192222411682
Otu02545	-89.24525650343328	5.848185495263748	-11.067095273323897
Otu03268	-80.60353487751127	9.237193584527782	-5.891864891478235
Otu03040	-16.184155528929026	14.834879737392422	-9.082741804536964
Otu01261	-70.48029408865584	9.514053523707652	-7.531993735353453
Otu02330	24.120478750700368	30.590319302588657	7.723909410134282
Otu00730	54.182263762733704	22.226681848089175	1.239354347307147
Otu03207	86.92684602460461	4.865630589298058	8.015960829062434
Otu03564	-101.1449740740397	14.950231778433501	5.016855334619788
Otu02446	-95.73434754894951	19.814773512302015	-6.6459842303058165
Otu02610	-67.46537663702144	28.457508369605183	14.55188982765096
Otu03013	-74.48679872444856	19.776420107627946	5.092796105388924
Otu02713	89.53218090094528	6.487556916038893	-31.619478011936955
Otu03039	32.494019813622806	34.43861564272753	1.6414297375237727
Otu01063	37.287246165408746	14.050256310000178	7.984803733386352
Otu00816	-56.12006511466416	15.510041234033473	-0.20343333636981278
Otu02859	43.446984760120095	23.803056101933137	-5.3352660944398105
Otu02899	-63.336576566646976	9.59881700017432	-32.41593318735209
Otu03758	17.089633419332593	21.367838257922024	-2.0752358149854215
Otu02998	-71.57326792343493	8.207118140076533	-5.8331832880591055
Otu02362	-67.05159184989901	16.428317295476536	-15.336234160024738
Otu02634	34.385884753618846	17.554881970697657	-4.103023082365034
Otu01350	-72.76574113105349	25.927083464213293	5.299686894906652
Otu02463	-83.74833290555007	33.67856050932103	7.113740428444938
Otu02925	-96.94960725322836	4.711901507453594	-26.060591663826617
Otu02136	-50.741078248882445	23.359036894456967	20.056486991707384
Otu03817	-27.196957281004668	5.5016678452433165	-12.311418136913497
Otu02557	60.36017602239227	28.536048832323893	10.697493769327329
Otu02578	46.100622416684736	18.28450590384653	-11.253468350287893
Otu02773	80.965541849859	19.946942940008604	10.103994316137165
Otu02423	-6.179926006170337	18.152690873740475	-3.972693381273917
Otu02194	14.716658441349253	41.95322310363811	7.912845676658048
Otu00945	-87.06213767780757	19.111327178902606	4.450533174875043
Otu02881	42.92213863617473	12.260101552397101	5.287322166693393
Otu03433	23.14934484330017	35.69106206130351	20.3346933894931
Otu02455	5.326240524669078	12.26174675593137	21.466087496514547
Otu02556	68.76919752961915	10.552439763770112	-2.186914898067034
Otu01977	25.21305656120986	38.28645439590472	0.8378403520972633
Otu01102	-71.95153808566454	34.088136298615936	-2.691549679590834
Otu01178	-50.7805926234647	19.411967140094134	-9.556024448449806
Otu02410	-88.56287725984767	27.287054374020347	5.502069808998096
Otu02183	64.59342805682456	36.47879479254413	-18.30176605870232
Otu00992	50.55408485773187	0.6707381818878702	1.608015151020186
Otu00803	-46.39395724928262	29.884176391584106	27.300347462341183
Otu02770	-60.97839096652385	14.941697857458442	-14.52374223023594
Otu01840	-41.19602108217084	20.430359314007365	5.477751885524517
Otu00829	-27.206984090015432	23.019776218132353	10.567418139750584
Otu02863	-42.83383134394227	21.069990469378588	9.489229265070401
Otu03225	-67.0671034221291	-4.41111873833696	6.477434749525555
Otu03423	83.45015989754435	29.177780230935493	12.599244794562528
Otu02647	70.06304849049471	17.91784638415824	10.572229434956125
Otu02286	85.0331791064689	0.12372405577524224	-2.4061589754993644
Otu02506	-97.57565401147276	13.568598922426307	4.480909870116558
Otu01041	-68.26123930462624	24.411083810613682	2.290838791090141
Otu03397	21.42680867507055	29.169384067392386	-21.632190445744314
Otu03445	114.7961348498944	-3.331392622965203	-24.55947046516795
Otu02254	61.64467647803733	9.737640362287975	-1.4092621414991588
Otu03068	69.98602729552364	4.188152765281571	-5.5565293387871435
Otu02091	104.4404024944745	20.84386336084046	-29.994357734799962
Otu02360	15.06620198437673	11.059190934051752	-4.227248414704378
Otu01740	60.87006287220127	35.51443178274061	-0.16561065269385217
Otu02083	-72.24675253663136	31.516814879902125	2.4406116114145053
Otu02401	-27.670203003052826	17.083864004726998	5.757797475526193
Otu02109	73.26010283503182	11.03858867889536	26.364630603007026
Otu02395	41.33884126254419	24.872766368370012	27.86465472102481
Otu02728	-81.01205426313578	3.0219348517118143	0.43150554105112643
Otu01676	-46.87133342788801	33.10278083101988	18.74082980327459
Otu02540	45.78274361367352	21.06821222253371	23.40003829358197
Otu02731	-67.36211326887036	15.326497942813232	-8.261805251825225
Otu02821	59.22182327339141	35.03208899050607	-15.038955823397528
Otu02013	51.266365020730404	20.379890726623632	12.759234943850695
Otu02725	56.82447824039033	25.57380696288889	11.043343965374394
Otu03222	35.627272193616754	25.853658940040685	-16.78969038813058
Otu02582	25.72017849811062	17.683715313689273	12.114473593853713
Otu02603	-104.51009993692529	16.840536053495054	24.120198253327583
Otu02666	74.13720632631923	2.0006475572084566	-4.387466250429424
Otu02671	-55.14705897982571	16.181770163515623	1.3910960037879991
Otu00620	18.484507258924406	20.097549252999258	14.591705724391653
Otu02203	62.0590012281818	27.60313077800126	-10.114172870238749
Otu01899	-76.66882913618865	7.1114122147234085	-6.926531177891345
Otu02392	-75.80370194554033	11.836645170980315	3.0920496847932593
Otu01973	-75.91973265611738	6.092767551510256	-9.971962062689025
Otu02367	-120.52508412842667	-8.995634966604458	-7.346328591200581
Otu01925	81.67541864106897	-1.9533601767802886	2.492586709738701
Otu02058	72.35303349267753	17.451968542138392	5.590513156811111
Otu02554	52.25721878617588	17.141122388934072	-17.1096258613595
Otu02180	92.92539864153336	31.464753050786953	-34.749929907709586
Otu02604	66.10014254853496	13.545580412926897	-3.75875838863315
Otu01020	15.777216697390028	23.920909888547286	5.251195538588993
Otu02406	74.64199453807456	15.739445479929053	-6.853652733327353
Otu02656	46.48453049668976	12.22735531283811	11.571650480906207
Otu02441	-57.23264517019297	10.24553196636812	-22.516521623164678
Otu03902	18.648563009625065	6.466791289694176	-17.162707670322185
Otu01823	-65.80768363209786	32.781386918426186	-10.983166470998281
Otu02565	-82.33223904393573	3.250959423379014	-0.7053943090920235
Otu02198	63.274063336377644	26.40631555683024	23.86153265540049
Otu02492	75.22954127298972	10.611944798565668	-6.031918271491862
Otu02497	-79.79861406839478	14.640011546923802	-7.046411675515122
Otu02970	79.93487622762288	10.533391644624894	1.4423125950452544
Otu02614	-24.467703785429702	28.05431738324672	-27.493497953047925
Otu02665	-59.3037066212266	23.884162449508526	-4.079781798144838
Otu01945	-109.2542123186099	35.240019182775185	9.19400011869248
Otu01656	-97.30593426849836	12.722886199098289	1.9679088038285448
Otu02572	-60.95999302620396	15.051602337151612	-6.975353964849263
Otu00385	33.389418586642684	9.051959171675069	4.922119577227675
Otu02521	-97.41646836256223	9.556593010793089	-12.563024501124948
Otu03028	75.44192189371394	36.681903634870935	-8.299368924952056
Otu02268	-13.634149195355045	25.0917692793554	13.059123334672204
Otu02657	46.486313973853456	30.454560721907345	-14.992282006841869
Otu00418	30.977263882792936	36.02776083676113	2.8280550321329363
Otu03150	57.03745211968578	8.080083838060023	23.01208540390465
Otu02176	-37.41861487737243	6.3071787848434075	14.332272558949441
Otu02260	86.55419991051534	0.8417852730378552	2.508778546888046
Otu01588	23.634311917482187	-3.440082074373014	-30.709554084325404
Otu02128	-106.22874132831258	4.015636329340455	-3.1792585535833857
Otu01409	55.554042984170486	17.470645119902347	0.9180083342633166
Otu01921	-71.78536327543078	40.884108538357374	6.536087363949296
Otu01014	27.27281742930416	14.39477441267695	14.397242638617172
Otu00721	15.209034369786286	0.6527991285274009	17.29344477669565
Otu02563	-22.06065497926057	23.824791886743874	24.117369689385484
Otu01940	0.5483300317715498	12.987601624877888	8.721066660678376
Otu02973	46.57693584551198	38.09429972902361	-49.66268277597876
Otu01443	-63.452081305622876	26.968056132919084	-1.864986630278336
Otu00559	-64.3357561925873	26.60426161539027	-8.28241291293528
Otu01342	-12.635700966377048	20.200797628154554	-9.11693765996223
Otu02347	-120.9982026464004	29.2981357017456	10.296844629694307
Otu03032	74.58144221969589	2.149788208052357	3.329127448283098
Otu02643	21.680654624767207	4.431569799235572	15.20532063592771
Otu02852	74.13753007546178	18.83343941954239	10.163194406733378
Otu02598	-94.68932897071633	15.8988098429137	11.55745418262445
Otu00981	-40.0288926919091	27.355534904776626	-20.13403969390586
Otu02383	107.0803827988834	33.514644050873265	-6.397707555147364
Otu03152	23.90410743205425	33.16009712577344	-10.132467786525668
Otu01002	-69.16745450437827	17.828168789713775	-0.42848720740496427
Otu01918	10.710444369694597	13.079350236024702	0.5963842433866064
Otu02232	-86.03685580863569	10.281384333431005	1.697382032307969
Otu02720	-114.20375383530953	3.7412327838971957	-20.587349704280562
Otu00545	-49.14578657358957	33.01611547339218	19.23451178030674
Otu00896	-16.37011274417887	3.3312329952757	-9.736713758218647
Otu02034	17.486737849979647	15.471451907520791	-19.690188188296773
Otu02903	42.48794992705107	28.952538780171075	23.58059965409427
Otu01141	-59.92012392152437	18.39442961725567	2.72126441818706
Otu01539	-25.751524421326575	27.456520511863477	-4.920249355145211
Otu01834	-2.769210127822633	19.21795499360151	-34.00181584061083
Otu02252	-60.14627849920374	7.493598933090984	19.412838324557285
Otu01932	-82.13505673193762	12.147443966209128	8.401959887709536
Otu01844	-17.907857699262472	17.795827150249412	-5.500134405625872
Otu01851	-41.356996223883	26.677174038041972	17.383482651396267
Otu01947	-81.31219755838482	18.681582216966692	16.710481805769884
Otu02396	42.367485486906425	47.39494982756615	-8.222309872031301
Otu02660	7.875306954470852	19.615515094413443	14.838165786973974
Otu01613	-68.94382429561558	39.14978263308694	10.95926304989008
Otu02012	-124.86297731024784	-8.633072829884137	4.261655214519058
Otu02036	26.60113038530974	24.032405122733064	23.256658454876934
Otu00526	52.72132459337018	-0.36242950362277654	18.21228601619469
Otu03145	-89.08507052367781	-1.0822337093574903	23.048779026722165
Otu02481	17.125221016061726	25.704540990432587	-20.969461883361262
Otu01059	-17.360307610982577	21.215149503669295	-5.358885704279989
Otu01161	-87.02499894081355	38.57847016866792	3.5192036459384775
Otu02324	-70.10141917800782	-0.8728417224569355	-1.967876171561657
Otu03090	15.81185891752257	21.56581080676648	-40.85962351643791
Otu02949	60.404988746000065	32.62124634043092	-47.25237268566206
Otu01941	-80.41096302660243	15.262688234904989	3.504929015534305
Otu02842	37.245404406692025	21.096791045338268	-13.361893221611258
Otu01871	19.217379311674758	4.9068993543437704	16.560080667957095
Otu01923	61.457873439985114	26.824269015404827	27.414200449775223
Otu00431	-27.665291229309354	29.858577856779668	2.2110668839506955
Otu02593	58.9742495733605	13.383799717989685	-15.484646960132045
Otu01098	-97.65492649963299	-2.9873791770626985	-6.126759791931219
Otu02385	-81.68058586280038	12.932468163795637	-15.362918179608545
Otu02033	75.10292779063471	31.528403663597256	-5.5976535368969955
Otu01870	39.97153667721757	19.93837529894776	28.46929287573572
Otu02231	-62.55180159093453	13.617187333635771	7.419368613911891
Otu02294	-43.57093475220773	2.6631424789318565	-0.5440589163763202
Otu02478	-29.584591075710062	15.32448333725353	-15.138559796618608
Otu01583	13.833836230363575	10.763248459159461	-6.7203498422723325
Otu02246	54.64892487254519	32.01645962800937	-0.28701896302741564
Otu01315	-71.65814296052785	22.424856236033136	-3.5923453067483706
Otu02514	-89.0189271627764	2.995154416851713	4.448187418045815
Otu01620	99.11775987485777	2.4700502381823854	15.563799724700974
Otu01742	30.596808824167837	-1.4566984323011218	8.790501840334512
Otu02718	82.60667417472992	42.16355391023026	1.0336265883240023
Otu02576	-33.563927723639125	15.894090090516048	-3.408151238308131
Otu01685	-10.370778996252453	26.44114205216094	17.583844317424504
Otu01943	3.2860467574589305	22.316836638923057	-7.307937865732576
Otu01287	73.27010530574704	16.13693889459229	3.931203347641846
Otu02447	-65.42179913104229	0.2535190488985267	-3.4760265834617887
Otu01804	83.21041148565176	26.441643152481948	-29.88931223489078
Otu01706	67.88156904689848	27.59893303325872	18.722256352135684
Otu02449	66.6261991454791	-3.7389580562380953	0.8074065146785868
Otu01801	-94.77112942741479	20.59023347933087	-6.284041500892188
Otu01869	-115.40182055009765	-3.6405068276444887	-21.84306162531865
Otu02801	-13.439099771935776	-10.825620835057398	-13.961140887586698
Otu01348	28.32471671912453	18.46791114425802	7.073159269769451
Otu02427	-90.03513620001081	-1.382505425792137	17.8313859066062
Otu01589	35.88292066352259	-6.4052202482529665	-14.019495827209731
Otu02168	-103.01958469019254	2.1163831013432466	3.4157890316550676
Otu02161	20.238214036077636	42.10778277332835	-13.293133671000911
Otu01330	-96.6490478626037	22.1567812634181	13.266224238428812
Otu01961	-103.74326950831878	2.8785456654276422	-3.0103242002794937
Otu01761	-12.875783162691718	30.25706700242305	-2.72454006968586
Otu02285	-147.44912894759173	-10.61918976875314	-19.988804389467123
Otu01999	-16.582102270888818	9.075558368906048	12.648884887686705
