id	clade	color	linetype	line
aaa4192bc4c397bd79e68db8ec6baab6	clade	#666666	dashed	4
462c2820c0af04216a0a3707d6624ae0	clade	#666666	dashed	4
97aca449d9dd1c668ebaaab4e76af810	clade	#7570b3	dashed	4
6f82bbf659bbd9e057b26e78649ac1d7	clade	#666666	dashed	4
da4cbf47dc01c5511a09079d0ab35dab	clade	#1b9e77	dashed	4
82652b708388cc5940651493731da403	clade	#1b9e77	dashed	4
5a9d7a7c52c5c4a02849dcdca9c1962a	clade	#66a61e	dashed	4
1c7a675066595b33c0c193d0b5bf296a	clade	#66a61e	dashed	4
47c5f31c77d01fe4ad6d95aa0ffce1d5	clade	#d95f02	dashed	4
135e7893c542c4ad69e46da78739d582	clade	#7570b3	dashed	4
ee23b7ab49e99849e62b75879cc4d74e	clade	#d95f02	dashed	4
ffc50d9bf7454dbffefa7a5669b3d837	clade	#66a61e	dashed	4
6a4df64c948dbf1ca17ad026342a4e09	clade	#7570b3	dashed	4
e00c2c65cd26bea75b1dc6940ba12904	clade	#66a61e	dashed	4
c43d89f90398c0022cf88fb41aea40c3	clade	#a6761d	dashed	4
4d8b563f8551fbb120a0fb7bff304920	clade	#666666	normal	6
a29e0ecc541879d32d75fbdb74cf0bd8	clade	#66a61e	dashed	4
68ce8c6a019332e828e203c17981b627	clade	#7570b3	dashed	4
17f8a006bd603ece13d34d69132411b3	clade	#66a61e	dashed	4
2035a598aec26e7dd49ce35617c8ad4f	clade	#66a61e	dashed	4
3b2d067102a64ed0fb0f1b35c112cab0	clade	#666666	dashed	4
7f763bc77a53ed76f3dfc98e5e247588	clade	#66a61e	dashed	4
99a673b260b099eb8049838bfb65fc2b	clade	#66a61e	dashed	4
5627332628b7d05e667800d458f7a67a	clade	#1b9e77	dashed	4
fa5576a96ad12529b1010d66980ffa95	clade	#7570b3	dashed	4
fe9ea23295eab91865b842e98526805d	clade	#666666	dashed	4
c2ccc237c3f7cc8fc7df582ec3741ce7	clade	#a6761d	dashed	4
95056c4c3bba10cf525f4e3ad6b3e847	clade	#7570b3	dashed	4
517fb1b1ce433f183ed56a40db06a4bf	clade	#66a61e	dashed	4
7c74aa516f3fd0989ab8c489545bbd5c	clade	#d95f02	dashed	4
6d8a14bdd2446deb89c6c44f4eb50ba8	clade	#7570b3	dashed	4
a3b34a8383f5eb34352c364073278f33	clade	#66a61e	dashed	4
65d9eacbe6b05e2600aabc6f8c8681fd	clade	#66a61e	dashed	4
1d3fc33b0c8537ffe10aaafe1bf5304a	clade	#7570b3	dashed	4
dd958010db3e542cee31a70ab7e4e5e0	clade	#a6761d	dashed	4
091947aae0e5974a0e98a5f0c5eaf98e	clade	#66a61e	dashed	4
36de0f70536bfb371e72b291c63d40f0	clade	#7570b3	dashed	4
d773afc829002176ab1c7729d5f76b56	clade	#666666	dashed	4
689e6db86682eb658259c7f1819d9abc	clade	#66a61e	dashed	4
d1a34192c5a9ad3eca71548622366ae6	clade	#1b9e77	dashed	4
77734c98b7a7198fa41b319abe8cc1d2	clade	#66a61e	dashed	4
4217582d3a40f7fe7974dc7c715f8b2e	clade	#66a61e	dashed	4
74a46643dfddd1c6e43fd16fb04e71c7	clade	#66a61e	dashed	4
b20d1f813ebb68305e0d794fa25b6035	clade	#a6761d	dashed	4
f25567a1272c2a8a770c0c011948a355	clade	#e6ab02	dashed	4
884a54e50d04cb765bdd4c695484b344	clade	#a6761d	dashed	4
f6d0f59a373f3a18913815879671c108	clade	#66a61e	dashed	4
3b68b06941b3f42d02bbc9c56a5707d8	clade	#666666	dashed	4
663047b23e3d539390acb25a72316c09	clade	#66a61e	dashed	4
18dcc977a23cfddcd3168ab95f2a1921	clade	#a6761d	dashed	4
a5d99c0fa13e1e952572cb1efb19b397	clade	#7570b3	dashed	4
066b72bbfe70a67c74240a42e7904c1e	clade	#a6761d	dashed	4
a40d69934a1b354916fbc5445f712483	clade	#666666	dashed	4
696901040f69476c4cd58a357d7b18a2	clade	#666666	dashed	4
22845cedae834d0246dd80c8694d2ba5	clade	#7570b3	dashed	4
856655d7e135240078a2cc96a83fba04	clade	#666666	dashed	4
898fc022f78ee60e8076d6dd5ae2ead5	clade	#66a61e	dashed	4
80c4daca86a50e3038a8689c1024f833	clade	#1b9e77	dashed	4
ea47887a3a47222bd134346678866ad7	clade	#66a61e	dashed	4
56fea360a81739d8f2fc21e83c9e9bd6	clade	#666666	dashed	4
f17e57eda2323c26b4d0701486a65347	clade	#66a61e	dashed	4
5a2c35e9afc72044f62346f295c9259c	clade	#a6761d	dashed	4
c04ec3197817cda697b468da96cd7559	clade	#7570b3	dashed	4
96e043e5294364252afa388c5cc7f6c9	clade	#666666	dashed	4
b71eadebab08a9ad2f6fe35e01c9dedc	clade	#66a61e	dashed	4
dcbef43c36410dc60056e057eb524887	clade	#666666	dashed	4
10773b5af4917dec571fc42de4f1759e	clade	#a6761d	dashed	4
a1b812f5b183264c73b6b3384b243500	clade	#666666	dashed	4
662fff2ebcd3663639a6d08e6204785d	clade	#66a61e	dashed	4
1350fe822016d631e0480bc11ffd49be	clade	#66a61e	dashed	4
1c9da4e23e131553a4141af9876e3ea8	clade	#66a61e	dashed	4
d29144a5f9d0eb517dcd210394d6af9e	clade	#1b9e77	dashed	4
ed7f1a7527a84884864b05d476aea7fc	clade	#a6761d	dashed	4
1c525d0f6ccd15dadd549a5381d0e66c	clade	#66a61e	dashed	4
aafac818bdd252647a1b382e7b34b579	clade	#66a61e	dashed	4
416baa8bbcd7fe86cbc8c89dbec3c345	clade	#66a61e	dashed	4
6d6cf8142535cfe952d9e95e260a5726	clade	#66a61e	dashed	4
1433df7c0591d2d72099c486c2a73269	clade	#66a61e	dashed	4
153a6e660f4d559766e4529c370e56b5	clade	#66a61e	dashed	4
66a75be8364f5af910ad1d2ab91dae05	clade	#66a61e	dashed	4
e58cd716a5e9b4e3ea48a9a2a9a82d34	clade	#66a61e	dashed	4
3e7043e0d5da396dcf277416386641ae	clade	#7570b3	dashed	4
3ed0385140a7fdc97d0c8df166484fee	clade	#66a61e	dashed	4
6cf7137906fc3e6a4395e1ca36286d59	clade	#e7298a	dashed	4
9b6a9ca02ea17ac6b719f276d0b3ce3f	clade	#7570b3	dashed	4
81076aafa8e8eb59ae41e9eac64edc41	clade	#66a61e	dashed	4
49dc46539a28021459860d65a043e483	clade	#66a61e	dashed	4
ab24f08777054eab1b46a4d0d40aad24	clade	#666666	dashed	4
6b84bfd3eb26836c8c5167978175b0f3	clade	#7570b3	dashed	4
17141b5b1add296ef082ec690da8a9d3	clade	#1b9e77	dashed	4
ba6618fc7df4d0f6816024b748894a6d	clade	#66a61e	dashed	4
7791c08e02d055b9aee2eff428f6b430	clade	#66a61e	dashed	4
1a2ec3825b7530b77a69ec82a71507a3	clade	#1b9e77	dashed	4
54f5231abad9c79cf51387c56712ade8	clade	#66a61e	dashed	4
55c25537f592808fec208c4439538b66	clade	#66a61e	dashed	4
521ff08f823a7405dde06bafec2edbcf	clade	#66a61e	dashed	4
74b812fd050780aa5098a9bc11d9578a	clade	#666666	dashed	4
639ee9f5a6c091fdb8b526adb3a7aa2e	clade	#7570b3	dashed	4
803fd6c14b990573e961399fa63e05b0	clade	#666666	dashed	4
6158ff4317529177e083c454fe1efa7f	clade	#7570b3	dashed	4
35cbd0e7ad25cd036220762854117b0d	clade	#7570b3	dashed	4
ca1c5d8926e2d473082bfd582e3ae55a	clade	#66a61e	dashed	4
37d31ea43116ef3f4d3be55d7641226f	clade	#d95f02	dashed	4
d9ae9a740581b4c26d3c3c2eb672c68c	clade	#66a61e	dashed	4
9bc466daf923ce699399b1cbe606cebd	clade	#66a61e	dashed	4
54ac179dbda458f3f7a6e76b2bdc4420	clade	#7570b3	dashed	4
bdfb4d8af384c9d4c7fbc00b38c05179	clade	#1b9e77	dashed	4
10ca41fba898f99dc9d0ae63426a6987	clade	#66a61e	dashed	4
2a2e3779d792bc6c6c61c66819893dc3	clade	#66a61e	dashed	4
efaa3cb1374af61ec59be6dedbac5c05	clade	#66a61e	dashed	4
6d7385a2c439576e5f08fec1a1b0881e	clade	#66a61e	dashed	4
60d01f9887b9a802a329a5b191f7f97f	clade	#66a61e	dashed	4
fba5f432433fba7395a798ae6c9f4abe	clade	#a6761d	dashed	4
c2de83b173ff20c5ac16c2456d0c1cab	clade	#1b9e77	dashed	4
6b224d7666eee30645b3be9d11bb96ae	clade	#7570b3	dashed	4
738b03357c93ccd0c19ba8286fbe675d	clade	#66a61e	dashed	4
a1830d482edf0ad86cecfa1868c20c33	clade	#66a61e	dashed	4
c3f9d7863093a7c4004e608f695de078	clade	#66a61e	dashed	4
99ec51b019dbe2e7af4aadddbdc6e953	clade	#666666	dashed	4
149be2ff2bd77e17ac15096f87a07e1c	clade	#7570b3	dashed	4
80efaf7744a7721f66dd9605b3af52bd	clade	#66a61e	dashed	4
a85d1c5e8a94a235fc3e1ac5b2df3a69	clade	#66a61e	dashed	4
1394be77c5168acd8a651ac11b41c8a0	clade	#7570b3	dashed	4
e69551eb7184134860a1c9749d15e649	clade	#66a61e	dashed	4
5a1daf5f9864f95b2b4b133b9089644c	clade	#66a61e	dashed	4
069e53f4b5de494ae0272fa7278eb4c1	clade	#e6ab02	dashed	4
716f96eaa77cfd6f1fd11a2afeed4535	clade	#1b9e77	dashed	4
2229efb1947f21743645ffb75bca6bff	clade	#7570b3	dashed	4
9968eed58e0e3b38eb9cc09df20482b3	clade	#66a61e	dashed	4
ffc7a13bf462f2d767f6b0b1aab3034d	clade	#e7298a	dashed	4
cf76cc1a0fd5f85de402715f1f3efa33	clade	#666666	dashed	4
7c2266cec5342b0aa2f39e437f73db15	clade	#7570b3	dashed	4
d3e7e65288a2d08fde09caa3834680ac	clade	#66a61e	dashed	4
6d87a6fb0cfbb80724134cecf124494b	clade	#66a61e	dashed	4
309ffa039c54b79a39d2006da744d3bf	clade	#66a61e	dashed	4
3f34bf5c4812cff7e789a3d46035cb5f	clade	#66a61e	dashed	4
d56c7973a383c99a2084dff2db72babe	clade	#66a61e	dashed	4
c87871c72ac6953d692cbe9fcfabfc13	clade	#7570b3	dashed	4
aeba8779941026bed33feffb9febb153	clade	#e7298a	dashed	4
e7939cd34eeae9bfde1dabf41a331cf3	clade	#66a61e	dashed	4
fc2c4b248cfb00467870f82078babb2d	clade	#e6ab02	dashed	4
49f9853fcd5a275a6106e4b5fbd0006c	clade	#e6ab02	dashed	4
5ca3bf4b75f969cab4454fe755a99eff	clade	#66a61e	dashed	4
e83fd07b4486625d35fcc1e3ee2a9a83	clade	#66a61e	dashed	4
bc3b185e6e5271cdc7d09b5eb69d576b	clade	#66a61e	dashed	4
4c3f1ba0726167d54d166f7a1e07bfab	clade	#66a61e	dashed	4
619ce932480e2d5389107a4124d06f57	clade	#66a61e	dashed	4
95056f688f5be452d3895d3a4f1076a7	clade	#66a61e	dashed	4
bdde9c230e1f017fb710b8dbf7bde85b	clade	#66a61e	dashed	4
3752c14adfe9d2c8023001fab895277c	clade	#66a61e	dashed	4
c59f5c0c27dc678b4b3256bce64e644a	clade	#7570b3	dashed	4
17eb2c651ee68af2622aa1530e3962ef	clade	#66a61e	dashed	4
fc1b4cf7ae8ac7416d5c7cc0a73e33d5	clade	#7570b3	dashed	4
f1053ca92e2df93669a68ffc3d94d0dc	clade	#a6761d	dashed	4
476fa6b6442ddd426060b11441152965	clade	#66a61e	dashed	4
bbbd7eaf15c64e9965f1c587657c655d	clade	#66a61e	dashed	4
7c35ba6e42328321eb88fe7c6475451c	clade	#d95f02	dashed	4
352677802467ca4d04dd8c46742c746d	clade	#66a61e	dashed	4
754e8db7fbb3b1777002bb5d75bb50b0	clade	#66a61e	dashed	4
d9ea0c1a3a0e88834c6ea7a8eaba0900	clade	#1b9e77	dashed	4
4a66be177c8e904896ef6158531813f0	clade	#7570b3	dashed	4
d187f1b3b735abf8295ddda5fbde7ceb	clade	#66a61e	dashed	4
ff09c1e675f3aae098ed163221c41858	clade	#66a61e	dashed	4
5e5851a5efd8a6758bb6bf033947555e	clade	#66a61e	dashed	4
2db41460c1a969f1e7893d03b41662ef	clade	#66a61e	dashed	4
a19cc0c9a6c8a688ed4eaf45604ed319	clade	#1b9e77	dashed	4
b2b380dd509ec3c46b94f28c08e8491d	clade	#d95f02	dashed	4
42ab20aee2b889f26105d26b35cfeb45	clade	#7570b3	dashed	4
374cbcdfe09bbd5a4ad9fd34faae0e58	clade	#66a61e	dashed	4
1d79d7a37ab705f7c872f4f577bb2a9e	clade	#7570b3	dashed	4
ba82ac68362ba7e79d18f4ae23dcacff	clade	#66a61e	dashed	4
c51f25b15d738fb61a52cd2b5cb5c6fb	clade	#666666	dashed	4
6c78986544e691bf8f34c2c9323641d0	clade	#66a61e	dashed	4
08b7f66f1a14b2b92131a1da9cd5e750	clade	#66a61e	dashed	4
fdfb5aac803b27c62583cf3fd6645a9f	clade	#1b9e77	dashed	4
daa376dfda1c9e7fb5d294d05e76161b	clade	#66a61e	dashed	4
9f1de5ec33fe3f101dad9cb19c7abf6d	clade	#a6761d	dashed	4
2a7eb75ff028c4a28777c817ea749a36	clade	#7570b3	dashed	4
3f180f9a019d602f7aac894525a05f92	clade	#666666	dashed	4
22a00befba262bec16574f2b634a8c15	clade	#66a61e	dashed	4
478ae2e2714a92455b9dc77a71968d47	clade	#66a61e	dashed	4
0e8f3df74e1c612513ce41035a27331f	clade	#66a61e	dashed	4
68883f1bb413fa25d6ad9815b07f48b1	clade	#66a61e	dashed	4
f35682c36811f09d1b3f980933285783	clade	#66a61e	dashed	4
4c197b943ff7d75f5bef410aa94b5c96	clade	#66a61e	dashed	4
21ac95e8bee64d1426f32da5da3e7b96	clade	#1b9e77	dashed	4
60e6ee290c60d9fb3b39cae709e9f985	clade	#666666	dashed	4
4746ac38bd0721e0051bb49c82f08932	clade	#7570b3	dashed	4
8dc60cb04e306ed6bab33695e5575b43	clade	#66a61e	dashed	4
4ae5a28f646483082eadde3b4948d191	clade	#e7298a	dashed	4
0eccd3295426125972d02e308f74c7e5	clade	#66a61e	dashed	4
bea7a7ea1d57d844cfaf4370fd9e87e2	clade	#666666	dashed	4
54e5f1174172aede88aadadd13691cc8	clade	#66a61e	dashed	4
a502753f4d16c284adfe6165438c2818	clade	#66a61e	dashed	4
ee9f2435f7f1d054ecdd4a8690f40084	clade	#66a61e	dashed	4
037c04d7954f06ade056c32ce4db9583	clade	#66a61e	dashed	4
ee1b3715063ca11a9b4c5e5e6f5ae6e8	clade	#66a61e	dashed	4
ea86a7f66f25fdba78628c49c64ccf0e	clade	#a6761d	dashed	4
e1ab55651c06105c72158d11f62819fa	clade	#666666	dashed	4
2a4cc789d8c4c8a09a68bf97177ea831	clade	#66a61e	dashed	4
3f3cf41b8ba94540753892de581a4006	clade	#66a61e	dashed	4
42c431bffc50a3a812a94b1126403cb2	clade	#66a61e	dashed	4
13830225f1649a4c1f6005b6ecf3462b	clade	#e6ab02	dashed	4
b2ffcd7caf622f9a2fd14f0124d4ca71	clade	#1b9e77	dashed	4
1bacab5c864cba250bfa4252493cf521	clade	#66a61e	dashed	4
0ea32b225a48a123e05e8b70e51e26a9	clade	#66a61e	dashed	4
cb6ba67f3cf1636a311209d1f3c70dcc	clade	#1b9e77	dashed	4
9f3bf6bfac530ddcbbcffca400a48e22	clade	#666666	normal	6
6d054c8fb92e8be028842bed2a7cc6b7	clade	#66a61e	dashed	4
9c76f616d8cd2bb38047a47b30d776a0	clade	#e7298a	dashed	4
efb60fdb1dab647fb4bd793ec253fc52	clade	#a6761d	dashed	4
d76b8216c43c024472f5591c15e1ef57	clade	#66a61e	dashed	4
1eac063037415b2c06bd181973abdb4b	clade	#66a61e	dashed	4
e746ebf7d20843fa822badf850e9f83e	clade	#66a61e	dashed	4
5a0459008d5c538ea56ffff1641dabbd	clade	#666666	dashed	4
a77d6508c5a94a08e557014cbc8630a3	clade	#a6761d	dashed	4
4bd38bd63966624f2923d551c7a25ea7	clade	#e7298a	dashed	4
00558a677aa3c18a5ab00cc76a6ca2eb	clade	#66a61e	dashed	4
6d62b0ddce1e58ba7c0b72618cf3202f	clade	#66a61e	dashed	4
752efc79e053c4e865f04cdc34c4401a	clade	#66a61e	dashed	4
199ce1dd1e988171ffd1ea97c138d3cb	clade	#1b9e77	dashed	4
35f6a5db3b4f3cd4988fbbb1192c8f05	clade	#66a61e	dashed	4
4caed518d046b4d4d89fe6bcaa743372	clade	#7570b3	dashed	4
2ae9a4896a5073b9ad0e60dd12cc3076	clade	#66a61e	dashed	4
267e054ccea6a181e5b30719a912a177	clade	#66a61e	dashed	4
29870ca1b02f14fe562b889c96a9b1a3	clade	#66a61e	dashed	4
82023168401ed3ce9790aa7b999a30d2	clade	#a6761d	dashed	4
eb11e3d9ea3a8de8a4d43b9a1e7ce4ee	clade	#66a61e	dashed	4
24d59f171a260b7f764b5b7cc314c8b4	clade	#666666	dashed	4
3358ba8f3ebd96cb1f6c6b594f6bbf02	clade	#1b9e77	dashed	4
a0d1b995fe018e804e3c8873891913e5	clade	#7570b3	dashed	4
beb331b1f8ffe73bb9859f9a9ad8a348	clade	#7570b3	dashed	4
7a8f51a437ba7c6d376003e09257133f	clade	#66a61e	dashed	4
7a16ad804eb6a851fceb5a1e699c77bf	clade	#66a61e	dashed	4
1a402e21947d203914ef90273e173bcf	clade	#a6761d	dashed	4
ac3a8585cc07da138f458a72a608dc20	clade	#66a61e	dashed	4
3e63778db24e1d3ed6e51958967e1b41	clade	#7570b3	dashed	4
682220892542339a47b81a4886b96bab	clade	#66a61e	dashed	4
123b08f89c9f319f6f40d95f6e00b36a	clade	#1b9e77	dashed	4
72fae60906762d3a29d12ed6b78aca7d	clade	#66a61e	dashed	4
a05431c0398f2cb1793d3fe83ce1c782	clade	#7570b3	dashed	4
61f0ab5c032ac9dc50e67202af847f00	clade	#1b9e77	dashed	4
53ae64ce57fcf69a17db2b3be8649975	clade	#666666	dashed	4
16adefee9b6bcbd9f32cfae0ea684a0e	clade	#66a61e	dashed	4
d448c86281b0462f254ab59c77a0e60e	clade	#666666	dashed	4
5db4703493f28ee4dc19d125a15ea18d	clade	#7570b3	dashed	4
a5a393e638a123007a3e87feb28ae66e	clade	#7570b3	dashed	4
1529d63f714df1c147cc1fd6d5995efb	clade	#666666	dashed	4
cdcf2250944fae266361ef1f2c8bcc08	clade	#666666	dashed	4
036ce86740e24f1a8017b84067df50ff	clade	#66a61e	dashed	4
ab5328855e0e93a0fce17b00cbf5732e	clade	#7570b3	dashed	4
b3bb5e169bea5b33330c2fb2cda44dae	clade	#d95f02	normal	6
7bd74b83566ba09e641b77b917be1a53	clade	#66a61e	dashed	4
2f35c98ceb4b450128149528ffe11095	clade	#66a61e	dashed	4
5a2fce3b3b002d5fb553da8a9893bbaa	clade	#666666	dashed	4
fa72ae4567da62d53a430f43e2907238	clade	#66a61e	dashed	4
56c091e6213d76e6a00368942198aaa4	clade	#66a61e	dashed	4
2d5654431cf03c8cfba7d4b95be73daf	clade	#666666	dashed	4
775b1f839768e1af5bd88b05e7f506fd	clade	#66a61e	dashed	4
0a867a95865b5373f52f20573b734e67	clade	#666666	dashed	4
85881f22a4bbcf167a49b9d1406baa17	clade	#66a61e	dashed	4
78cc2365588a6ae51bc608e94a8cc91a	clade	#66a61e	dashed	4
d35a70aeaae4363c3f68a907e6dd1aed	clade	#1b9e77	dashed	4
c98ccc9be5569c079dcde7276f9b7c84	clade	#7570b3	dashed	4
8f3c50d99c26aa7df4f0ba3f5f564070	clade	#666666	dashed	4
247b5aaee3d2e7fc7311f6140f371362	clade	#66a61e	dashed	4
6adf46da2f5f1f92a4adaa82c2faf42f	clade	#66a61e	dashed	4
076df043b65b2bba649dbdeada3f6c37	clade	#666666	dashed	4
b481efee96055945f305cbc84bfd4dd1	clade	#a6761d	dashed	4
8c0766725795d83526f3924d0330f716	clade	#66a61e	dashed	4
c08925ced939ffe740edd07e44de278e	clade	#e7298a	dashed	4
b3fff70be635cc4fd66f9c2ef9c7d692	clade	#7570b3	dashed	4
bd83922c92a8c1e817959ea49acb2478	clade	#66a61e	dashed	4
28aef82b2f3315fc6568e93e2e695fbb	clade	#66a61e	dashed	4
22c60980e131ae192b7971d8c41f3680	clade	#a6761d	dashed	4
e1be785a4862d8cf480b15d88b99dc7b	clade	#66a61e	dashed	4
09e18bd021758922222b230f1b2d56c4	clade	#1b9e77	dashed	4
061dd55d9e6f34c21e6c9b3c1f939f80	clade	#66a61e	dashed	4
91725bc56b37f58e00bbf2d8540d00fe	clade	#66a61e	dashed	4
0ac8a1a1bdeb50486788ff99abcd359c	clade	#7570b3	dashed	4
7513549ffc4eb090c58a161c08220f9c	clade	#66a61e	dashed	4
0e2113ecdfd873aaf7cd9934dff7152b	clade	#66a61e	dashed	4
2abe7d8508303ae6de9778e1d68fa05f	clade	#66a61e	dashed	4
688b7367f5f7d6438c156b8ba309b98c	clade	#1b9e77	dashed	4
4fc88c542fc4008c55ae0b681bb28126	clade	#d95f02	dashed	4
1e36376436ca97503eabe195e92b0d80	clade	#7570b3	dashed	4
09299f172ed8d1783813c35d9d9f5904	clade	#a6761d	dashed	4
59e4c5e4666a88c8091f6e018dbe00d6	clade	#e7298a	dashed	4
7761a3a9533d499b744748b881caaec0	clade	#666666	dashed	4
2aa60cb48898935793287310cdd568b1	clade	#66a61e	dashed	4
8b16838a14d3130e07d7b7cfc60a8301	clade	#7570b3	dashed	4
d64ff39cda7a9bbb73bbc4147ceca1ec	clade	#a6761d	dashed	4
4799faf271b26a465c32c4733f04dd47	clade	#7570b3	dashed	4
e182d7b23781fddfc0f3755a28142e66	clade	#e6ab02	dashed	4
ba548ec7915e026f30982406ba8d51b0	clade	#e7298a	dashed	4
b8acbbef8c2fcf46c1e8d356cc11aefd	clade	#7570b3	dashed	4
376e25ee6c602797cb95ebd3b66b8d61	clade	#666666	dashed	4
7c2464eede5d60257c0af66e73f10651	clade	#66a61e	dashed	4
7ff2c45ba0c55bb9c2d754074eb6b0cb	clade	#66a61e	dashed	4
b3c4744b47466b3c55afeeeba96d5f3a	clade	#66a61e	dashed	4
e9ec7e315d87d6977a8cf93f1de08728	clade	#1b9e77	dashed	4
3bc628feecebc2a375f36ab1457c5e83	clade	#a6761d	dashed	4
3a0f712a2353230da9fd7a63371e7487	clade	#a6761d	dashed	4
13a3da819ce4ad2988b1e9438266b334	clade	#e7298a	dashed	4
a0795c88fe06494874f3581ee67e85fa	clade	#66a61e	dashed	4
c84cb2750af60467c897ac74d203b30a	clade	#7570b3	dashed	4
f77ff37c9a8e90972e8ad3fd81b4ee4a	clade	#666666	dashed	4
c51bc2e48d6b4943a69638072458936c	clade	#1b9e77	dashed	4
200b22bb7e3af12047baf0c3dd9f53fd	clade	#66a61e	dashed	4
45d724cfba5e3bcffb02202a3510fe10	clade	#7570b3	dashed	4
bf14437b0bf9d5665dd5fc10c0bf77f8	clade	#66a61e	dashed	4
db6e6ef57d2cb9afdcdef73627a4600e	clade	#7570b3	dashed	4
91b8a4a1beb0cc9f0f96ac5a9f3f13a2	clade	#1b9e77	dashed	4
5304bfc4e17fe41b222bda2603fc8fa9	clade	#d95f02	dashed	4
2d170c76b176bdcf66dc865516a1d21b	clade	#e6ab02	dashed	4
45d11811d1ed7fb1c028b2cad2f4a2c2	clade	#7570b3	dashed	4
3aa40e65f9ccfcf6e20e450cc8477119	clade	#d95f02	dashed	4
badc5a8ee7a151bbb9a169c436401c45	clade	#66a61e	dashed	4
53bf86ec9c569e1bd0bb42699917115a	clade	#1b9e77	dashed	4
dfa2f655a6ca0c5fb6de2e64d2f984a4	clade	#666666	dashed	4
dc5a2c6bf074a62dfeb4064eb1acd4ab	clade	#a6761d	dashed	4
b287465f3cf238f1a713d0ba48709ae5	clade	#7570b3	dashed	4
ef66699e2b07f8d967f1ba9249336939	clade	#d95f02	dashed	4
21aceac8af96b3c026c16b0c8eb8a632	clade	#66a61e	dashed	4
c95e7ae9089c878313148d9eb561517d	clade	#66a61e	dashed	4
efe63fb61c5a26167c8a5da36f3d1094	clade	#666666	dashed	4
bea54dae52f8dc858ae66c9785a1c6b9	clade	#66a61e	dashed	4
b051d3fcb4a80326baf24ec351b17745	clade	#66a61e	dashed	4
90f76ee474b186706e5b2d9808440b01	clade	#a6761d	dashed	4
0a3067cb3e0a004bd36d7b0e294575f2	clade	#66a61e	dashed	4
c9e149af2caa05918b91474a53931f25	clade	#a6761d	dashed	4
939a3b9382ef2e1e803b0ab7809cad5e	clade	#66a61e	dashed	4
19fbb8a000f6d70ee26a5ea6604904f5	clade	#66a61e	dashed	4
ffb72de02fd71008db514de5b3a18e43	clade	#66a61e	dashed	4
ec548135a45a5a217e879b149180d226	clade	#66a61e	dashed	4
e1ea32b8ca9e56c3d16ddc20fb85da7f	clade	#66a61e	dashed	4
f18aa134e8930ef6f741020200b42f88	clade	#66a61e	dashed	4
48743e8d2506d52dce8345f4bd200292	clade	#e7298a	dashed	4
17b274ccae00dfc767ea042117363085	clade	#7570b3	dashed	4
66caee3dd781e5bfd0fbf57caa5909c8	clade	#66a61e	dashed	4
3be1962fc9c3a434fdcdbd3ae13b208d	clade	#d95f02	dashed	4
33cde0ae0420d860cbc5d10e0bce1707	clade	#d95f02	dashed	4
c462d96ddd2ba8e2579d5641d9423c82	clade	#e7298a	dashed	4
0b567cb0f31166986babb50dcd9fbdf9	clade	#a6761d	dashed	4
893c226c00014d1fc2b6b394b511e002	clade	#66a61e	dashed	4
3376edbc618b5fdd561d545dbd414734	clade	#666666	dashed	4
b2995d3bd352557f167dc753288a7625	clade	#66a61e	dashed	4
9f3d8c3d7d940cec94b9eb1b24e654f7	clade	#66a61e	dashed	4
1edec0d00a5ae6cc356be87d08b5361e	clade	#e7298a	dashed	4
076e496d466e799e4ab3bea6ab8afe04	clade	#7570b3	dashed	4
e51479223449327cca9822848759f875	clade	#1b9e77	dashed	4
8595ae83944719e234e4f789316d8bc4	clade	#66a61e	dashed	4
e6908bf442df735544e216943d2f8e85	clade	#1b9e77	dashed	4
7c51a44750a6730f4e359895eb2feb64	clade	#66a61e	dashed	4
cfb257c6a8e41c43188dff24e993fd9d	clade	#d95f02	dashed	4
886cdf718498480c1dcc73f3e3fb14a7	clade	#d95f02	dashed	4
c621fe99255636bebbbe2e60255ec93a	clade	#d95f02	dashed	4
20bbb44acc3d950e80c80779c26b6293	clade	#a6761d	dashed	4
3d6e632564993b37694bd8265f81d0e6	clade	#1b9e77	dashed	4
4e086d747b4075ae5531134381b89e6e	clade	#66a61e	dashed	4
db587e21149a253ca0be768ca657d360	clade	#66a61e	dashed	4
82792eef0aaa6fc81ccf88234092cf51	clade	#7570b3	dashed	4
f7b8dc66ba0d218eacf423775768b4c6	clade	#7570b3	dashed	4
e058d12adbafd1731efcd351a0ed8d8d	clade	#e6ab02	dashed	4
aae3d0da68e757cede02c0c29b3a4f97	clade	#666666	dashed	4
3ec7385c751d18d624b30e4ae0ba2b2b	clade	#66a61e	dashed	4
7088544bc39c2347b086775c80ffb938	clade	#7570b3	dashed	4
b1656978386970f4b32751a4cff790d3	clade	#66a61e	dashed	4
904c7e23e22e8a78f04817d5c98b9203	clade	#7570b3	dashed	4
063ea721e6de64843b13620bfa629a5f	clade	#66a61e	dashed	4
4d65b08137ee208c016d90e7c3f92660	clade	#66a61e	dashed	4
0999b5198d40577aae0b27221ffcb00d	clade	#1b9e77	dashed	4
6dccef037aff912516ee05981297f1f6	clade	#d95f02	dashed	4
3b858e0f3aef2cb4e6d5c52568e1fa9b	clade	#1b9e77	dashed	4
21108e2ba70f0693c86756c5f81e1f42	clade	#e7298a	dashed	4
34051a0f95ce6890a19d42d08fe871ac	clade	#66a61e	dashed	4
