"","2648","2680","2612","2649","2823","2679","2749","2859","2747","2721","2653","2909","2656","2874","2607","2610","2643","2606","2789","2614","2703","2903","2702","2822","2790","2858","2725","2720","2686","2746","2631","2701","2678","2745","2788","2651","2904","2611","2609","2685","2853","2726","2608","2791","2712","2848","2908","2875","2727","2652","2646","2724","2641","2907","2723","2647","2857","2681","2748","2722","2888","2879","2792","2710","2654","2719","2711","2645","2906","2751","2880","2841","2817","2843","2911","2873","2819","2881","2637","2844","2910","2644","2816","2821","2655"
"Otu00003",0,0,0,0,0,0,0,0,0,0,0,0.562066666666667,0,0,0,0,0,0,0,0,0,0.000133333333333333,0,0,0,0,0.8762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842666666666667,0,0.927666666666667,0,0,0,0,0.687066666666667,0,0,0,0,0,0,0,0,0,0,0,0.000266666666666667,0,0.1442,0,0,0,0,0,0,0,0,0,0,0,0.457266666666667,0,0,0,0,0,0.478466666666667,0,0,0,0
"Otu00006",0.000933333333333333,0.00206666666666667,0.0612,0.0086,0.00846666666666667,0.00926666666666667,0.0094,4e-04,0.0318,0.0096,0.0024,0.001,0.000266666666666667,0.0412666666666667,0.0227333333333333,0.0016,0.00433333333333333,0.002,0.00346666666666667,0.4346,0.000866666666666667,4e-04,6e-04,0.0104,0.001,0.0028,0.0014,0.00253333333333333,0.0567333333333333,0.0160666666666667,4e-04,0.000466666666666667,0.000666666666666667,0.5188,0.00353333333333333,0.00253333333333333,0.00133333333333333,0.00106666666666667,0.00413333333333333,0.0177333333333333,0.000533333333333333,0.00246666666666667,0.0094,0.00133333333333333,2e-04,2e-04,6e-04,4e-04,0.000466666666666667,0.000533333333333333,0.00333333333333333,0.000466666666666667,0.00346666666666667,0.0018,0.00573333333333333,0.00106666666666667,0.00286666666666667,0.872333333333333,0.044,0.00193333333333333,0.00293333333333333,0.0137333333333333,0.0028,4e-04,6e-04,0.00206666666666667,0.00133333333333333,0.00153333333333333,0.000466666666666667,0.00866666666666667,0.00193333333333333,8e-04,0.0136666666666667,0.0162666666666667,0.000933333333333333,0.00486666666666667,0.837933333333333,0.108733333333333,0.00193333333333333,0.0125333333333333,0.000666666666666667,0.0056,0.0078,0.00453333333333333,0.000466666666666667
"Otu00009",0.0144,0.0116666666666667,0,0.0164666666666667,0.0372666666666667,0.0219333333333333,0.0302,0.00766666666666667,0.0178,0.09,0.0930666666666667,0.0098,0.0024,0.016,0.0583333333333333,0.0418666666666667,0.0133333333333333,0.0138666666666667,0.0024,0.00813333333333333,0.0173333333333333,0.0132,0.00986666666666667,0.0084,0.0430666666666667,0.0144,0.00446666666666667,0.0279333333333333,0.0476666666666667,0.154666666666667,0.0261333333333333,0.00813333333333333,0.003,0,0.00246666666666667,0.0441333333333333,0.0436,0.00293333333333333,0.00553333333333333,0.00646666666666667,0.022,0.00726666666666667,0.0088,0.00353333333333333,0.0204,0.0118,0.0111333333333333,0.0012,0.0164,0.0287333333333333,0.00593333333333333,0.0230666666666667,0.0074,0.0322,0.00933333333333333,0.0056,0.0282666666666667,0,0.0316,0.0252666666666667,0.0322666666666667,0.0042,0.101066666666667,0.0141333333333333,0.011,0.1204,0.0120666666666667,0.00953333333333333,0.0111333333333333,0.00933333333333333,0.00733333333333333,0.0299333333333333,0.00546666666666667,0.00493333333333333,0.0744,0.0164,0,0.0162666666666667,0.0126,0.0263333333333333,0.00693333333333333,0.00993333333333333,0.0144,0.0199333333333333,0.00653333333333333
"Otu00013",0.000333333333333333,0,0,4e-04,0,0,0.000333333333333333,0,0,0,0,2e-04,0.0016,0.000266666666666667,0.00113333333333333,6.66666666666667e-05,0.000333333333333333,0,0,0,0,2e-04,0.000466666666666667,0,0.000266666666666667,0,0,0,0.000533333333333333,0.000666666666666667,0.000533333333333333,0.000533333333333333,0.000333333333333333,0,0.000333333333333333,2e-04,0,0,4e-04,0,6e-04,0,0.000466666666666667,0,0.000533333333333333,0.000266666666666667,0.000133333333333333,2e-04,0,0.000266666666666667,0.000133333333333333,0.001,0.00126666666666667,0.000466666666666667,0,0,0.000533333333333333,0,0.000133333333333333,0,0,0,0,0.000466666666666667,0.000333333333333333,0,0.000533333333333333,0.000666666666666667,4e-04,0,0.000333333333333333,4e-04,0,0.0104,0.000266666666666667,0.000333333333333333,0,0,0.000533333333333333,0.00406666666666667,0,0,0,0,0.000666666666666667
"Otu00014",0,6.66666666666667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133333333333333,0.000266666666666667,0,0,0,0,0.000266666666666667,0,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133333333333333,0,0,6.66666666666667e-05,0,0,0,0,0.00113333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667e-05,0,0.000266666666666667,0,0,0,0,0.000733333333333333,0,0,0,0,0,0,0
"Otu00017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266666666666667,0,0,0,0,0,0,0,0,0.000333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,0,0,6.66666666666667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00021",0.0124666666666667,0.034,0,0,0.0044,0.00213333333333333,0.00693333333333333,0.0146,0.0522666666666667,0,0,0.00766666666666667,0.140266666666667,0,0.0174,0.00586666666666667,0,0.0224,0.00493333333333333,0,0,0.0026,0,0.0313333333333333,0.00513333333333333,0.0072,8e-04,0.0018,0.000666666666666667,0,0,0,0.0014,0,0.0344,0,0.000733333333333333,0.000666666666666667,0,0.0064,0,0,0.0351333333333333,0.000133333333333333,0,0,0.0262666666666667,0.0198,0.000533333333333333,0.0042,0.000133333333333333,0.00973333333333333,0,0.0184,0.0014,0,0,0,0.00506666666666667,0.0138666666666667,0,0.0186,0.0024,0,0.0337333333333333,0.0036,0,0,0.0134666666666667,0.000133333333333333,0.0305333333333333,0,0.0152666666666667,0,0.000933333333333333,0,0.00346666666666667,0,0,0,0.0074,0,0.0336,0.0300666666666667,0.0092
"Otu00022",0.0110666666666667,0.00406666666666667,0,0.00746666666666667,0.0272,0.0256666666666667,0.0474666666666667,0,0.0094,0.0843333333333333,0.0129333333333333,0.00213333333333333,0.00246666666666667,0.0106666666666667,0.0058,0.0094,0.00653333333333333,0.0112,0.00253333333333333,0.0114,0.00813333333333333,0.00373333333333333,0.00293333333333333,0.0111333333333333,0.00686666666666667,0.0092,0.000866666666666667,0.0155333333333333,0.0207333333333333,0.0136,0.0126,0.00213333333333333,0.0044,0,0.00293333333333333,0.0417333333333333,0.0164666666666667,4e-04,0.0032,0.006,0.00566666666666667,0.00333333333333333,0.00113333333333333,0.000666666666666667,0.0074,0.00186666666666667,0.0112,6e-04,0.00833333333333333,0.0587333333333333,0.00166666666666667,0.00713333333333333,0.0052,0.0154,0.0274666666666667,0.00233333333333333,0.00726666666666667,0,0.0126666666666667,0.0107333333333333,0.0115333333333333,0.0098,0.00966666666666667,0.00926666666666667,0.000933333333333333,0.00713333333333333,0.00566666666666667,0.00626666666666667,0.00906666666666667,0.0499333333333333,0.00406666666666667,0.0108,0.0102,0.000266666666666667,0.00346666666666667,0.0619333333333333,0,0.0270666666666667,0.00926666666666667,0,0.00486666666666667,0.0026,0.00533333333333333,0.0129333333333333,0.00326666666666667
"Otu00023",0,0,0.891,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00025",0.0162666666666667,0.0260666666666667,0,0,0.00393333333333333,0.00206666666666667,0.00573333333333333,0.0234666666666667,0.0368,0,0,0.0018,0.0193333333333333,0.000333333333333333,0.014,6.66666666666667e-05,0,0.0236666666666667,0.0014,0,0,0.00126666666666667,0,0.0133333333333333,0.00333333333333333,0.00326666666666667,0,0,0,0,0,0,0.0223333333333333,0,0.0116666666666667,0,6.66666666666667e-05,0.00346666666666667,0.0396666666666667,0.00186666666666667,0,0,0.0230666666666667,0,0,0,0.0309333333333333,0.0303333333333333,2e-04,0.0122666666666667,0,0.00573333333333333,0,0.0162666666666667,0.0022,0,0.000666666666666667,0,0.0124666666666667,0.00473333333333333,0,0.0238,0.00333333333333333,0,0.0318,0.0034,0,0,0.0272,0,0.00966666666666667,0,0.0346,0,0.00186666666666667,0,0,0,0,0,0.00126666666666667,0,0.0164,0.00486666666666667,0.0092
"Otu00027",0.0128666666666667,0.0016,0,0.0106666666666667,0.00846666666666667,0.00653333333333333,0.00326666666666667,0.00773333333333333,0.00613333333333333,0.00166666666666667,0.00386666666666667,0.00173333333333333,0.00146666666666667,0.00433333333333333,0.0034,0.006,0.00253333333333333,0.00426666666666667,0.0177333333333333,0,0.0046,0.00993333333333333,0.0012,0.00246666666666667,0.00393333333333333,0.0371333333333333,0.00186666666666667,0.0398666666666667,0.0038,0.0032,0.00533333333333333,0.000533333333333333,0.0012,0,0.002,0.0028,0.0333333333333333,0.0014,0.00246666666666667,0.00533333333333333,0.00846666666666667,0.0028,8e-04,0.000333333333333333,0.00506666666666667,0.00266666666666667,0.0094,2e-04,0.0022,0.005,0.000666666666666667,0.0104,0.0018,0.0133333333333333,0.0302666666666667,8e-04,0.00793333333333333,0,0.00313333333333333,0.0106,0.0122666666666667,0.00246666666666667,0,0.0112666666666667,0.00666666666666667,0.00786666666666667,0.004,0.00273333333333333,0.00973333333333333,0.0022,0.00673333333333333,0.00993333333333333,0.00246666666666667,0,0.00593333333333333,0.00833333333333333,0,0.0176,0.0088,0,0.00313333333333333,0.00213333333333333,0.00193333333333333,0.00453333333333333,0.0054
"Otu00028",0.0054,0.00106666666666667,0,0.00373333333333333,0.0108,0.0102666666666667,0.0107333333333333,0.0022,0.00106666666666667,0.00746666666666667,0.0149333333333333,0.002,2e-04,0.003,0,0.00133333333333333,0.0116,0.0054,0.00153333333333333,0.0064,0.0214666666666667,0.00273333333333333,0.0204666666666667,8e-04,0.0201333333333333,0.00306666666666667,0,0.00866666666666667,0.00526666666666667,0.0056,0.0339333333333333,0.0287333333333333,0.00193333333333333,0,0.00146666666666667,0.00473333333333333,0.00746666666666667,2e-04,0.000866666666666667,0.000533333333333333,0.0320666666666667,0.00106666666666667,6.66666666666667e-05,0,0.0270666666666667,0.0212666666666667,0.00353333333333333,6.66666666666667e-05,0.0014,0.0026,0.024,0.00186666666666667,0.0535333333333333,0.00773333333333333,0.00193333333333333,0.0076,0.00353333333333333,0,0.00153333333333333,0.00493333333333333,0.0106,2e-04,0.00413333333333333,0.0136666666666667,0.001,0.00113333333333333,0.0205333333333333,0.0195333333333333,0.002,0.000866666666666667,0.0042,0.0449333333333333,0.000333333333333333,0.0109333333333333,0.00266666666666667,0.00886666666666667,0,0.008,0.0207333333333333,0.00246666666666667,0.000733333333333333,0.0336666666666667,0.00166666666666667,0.0014,0.00146666666666667
"Otu00029",0.0156666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201466666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266666666666667,0,0,0,0,0,0,0,0,0,0,0,2e-04,0,0,0,0,0,0,2e-04,0.000266666666666667,0,0,0,0,0,0,0,0.000333333333333333,0,0,0,0,0
"Otu00030",0.00193333333333333,2e-04,0,0.0012,0.00133333333333333,0.000866666666666667,0,0,2e-04,0,0.000266666666666667,0.000333333333333333,0,0,0,0,0.00133333333333333,0.000933333333333333,0.001,0,0,0.000466666666666667,0.000666666666666667,0,0,0,0,0,0.000333333333333333,0.000466666666666667,0.00246666666666667,0.000333333333333333,0.000266666666666667,0,0.000266666666666667,0,0,4e-04,4e-04,0.000666666666666667,0.00106666666666667,0,2e-04,0,0.000666666666666667,0.003,4e-04,0,0,2e-04,0.000466666666666667,0.000533333333333333,0.000133333333333333,0.000133333333333333,0,0.000133333333333333,0.00193333333333333,0,0.0026,0.000533333333333333,0.00393333333333333,0,0,0.000333333333333333,2e-04,0.000933333333333333,0.000333333333333333,0.000933333333333333,2e-04,6.66666666666667e-05,0.000733333333333333,0.00146666666666667,0,0.171,0.000266666666666667,0.000866666666666667,0,0,0.00313333333333333,0.264066666666667,0.000133333333333333,0.000333333333333333,2e-04,0.000333333333333333,0.000133333333333333
"Otu00033",0,0,0,0,0,0,0,0,0,0,0,0,0.00433333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,2e-04,0.3538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998
"Otu00034",0.000866666666666667,0.0172666666666667,0,0,0.00133333333333333,0.000466666666666667,0.0018,0.0016,0.00146666666666667,0,0,0.00513333333333333,0.00346666666666667,0,0.0022,0.00593333333333333,0,0.0141333333333333,0.0058,0,0,0.0214,0,0.0303333333333333,0.00166666666666667,0.00453333333333333,4e-04,0.000533333333333333,0,0,0,0,4e-04,0,0,0,2e-04,0.000866666666666667,0.0356666666666667,0.000666666666666667,0,0,0.0620666666666667,0,0,0,0.0116666666666667,0.0114,0,0.00453333333333333,0,0.0038,0,0.00413333333333333,0.00153333333333333,0,0,0,0.00186666666666667,0.0062,0,0.0252666666666667,0.0014,0,0.00606666666666667,0.01,0,0,0.00786666666666667,0,0.0103333333333333,0,0.0269333333333333,0,0,0,0,0,0,0,0.00246666666666667,0,0.0239333333333333,0.0026,0.00653333333333333
"Otu00036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.000333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00038",0.00586666666666667,0.00373333333333333,0,0.01,0.00726666666666667,0.00606666666666667,0.00226666666666667,0.00233333333333333,0.005,0.00206666666666667,0.00293333333333333,0.002,0.00466666666666667,0,0.0121333333333333,0.0132,0.003,0.00466666666666667,0.00633333333333333,0,0.003,0.0032,0,0.0028,0.00346666666666667,0.00453333333333333,0.00146666666666667,0.0124,0.00806666666666667,0.00833333333333333,0.00453333333333333,0,0.00173333333333333,0,0.00293333333333333,0.00113333333333333,0.0098,6e-04,0.0028,0.006,0.00473333333333333,0.0028,0.00133333333333333,0.000333333333333333,0.00353333333333333,0.00126666666666667,0.00506666666666667,4e-04,0.00406666666666667,0.0022,0.00366666666666667,0.00366666666666667,0.00373333333333333,0.00613333333333333,0.00586666666666667,0,0.0036,0,0.0022,0.0106,0.00633333333333333,0.0016,0,0.00553333333333333,0.0062,0.00846666666666667,0.00233333333333333,0.00333333333333333,0.00473333333333333,0.0018,0.00486666666666667,0.00533333333333333,0.0044,0,0.005,0.0056,0,0.00226666666666667,0.00473333333333333,0,0.00606666666666667,0.00253333333333333,0.00393333333333333,0.00973333333333333,0.00693333333333333
"Otu00039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-04,6.66666666666667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00040",0,0,0,0,2e-04,0,0,0,0,0,0,0,0,0,0.000133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000466666666666667,0,0,0,0,0,2e-04,0,0,0,0.000133333333333333,0,0,0,0,0,0,0,0,0,0
"Otu00042",0.0157333333333333,0,0,0.00133333333333333,0.00246666666666667,0,0,0.0256666666666667,0,0.000533333333333333,0,0,0.00433333333333333,0,0.0136,0.000733333333333333,0,0.00126666666666667,0.00466666666666667,0,0,0.000533333333333333,0,0.0115333333333333,0.00513333333333333,0.00386666666666667,0,0.00193333333333333,0,0.00286666666666667,0,0,0.00193333333333333,0,0.002,0.000266666666666667,8e-04,0.0394,0.00206666666666667,0.00453333333333333,0.00206666666666667,0,0.001,0,0,0,0.00966666666666667,0.0142,0,0,0,0.006,0,0,0.00426666666666667,0,0.0502,0,0.0294666666666667,0.00213333333333333,0.00146666666666667,0.00153333333333333,0,0,0,0.00326666666666667,0,0,0.0111333333333333,0,0.00326666666666667,0,0.00106666666666667,0,0,0.00166666666666667,0,0,0,0,0.000933333333333333,0,0.0100666666666667,0.0052,0.00173333333333333
"Otu00043",0.00293333333333333,0.0044,0,0.0124666666666667,0.00846666666666667,0.00306666666666667,0.00366666666666667,0,0.00126666666666667,0.000866666666666667,0.00146666666666667,0.00113333333333333,0.0106666666666667,0,0.0241333333333333,0.0461333333333333,0.000866666666666667,0.00746666666666667,0.00253333333333333,0,0.0016,0.00106666666666667,0.000666666666666667,0.000866666666666667,0.00206666666666667,0.0118666666666667,0.002,0.0088,0.00226666666666667,0.00393333333333333,0.00186666666666667,0,0.00146666666666667,0,0.00746666666666667,0,0.00946666666666667,0.00266666666666667,0.00333333333333333,0.00333333333333333,0.00173333333333333,0.00453333333333333,0.00246666666666667,0.0012,0.0022,0,0.00206666666666667,0.000133333333333333,0.00453333333333333,0.0068,0.0014,0.00273333333333333,0,0.002,0.00206666666666667,0.00213333333333333,0.004,0,0.0042,0.00633333333333333,0.00186666666666667,0,0.0147333333333333,0.0132666666666667,0.0034,0.00833333333333333,0.00233333333333333,0,0.00326666666666667,0.00333333333333333,0.0038,0.0046,0.00513333333333333,0,0.0018,0.0068,0,0.01,0.00386666666666667,0,0.0044,0.000866666666666667,0.00426666666666667,0.00626666666666667,0.0125333333333333
"Otu00045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
